postcode,mean_price 2020 Q1,mean_price 2020 Q2,mean_price 2020 Q3,mean_price 2020 Q4,mean_price 2021 Q1,median_price 2020 Q1,median_price 2020 Q2,median_price 2020 Q3,median_price 2020 Q4,median_price 2021 Q1,median_rent_newb 2020 Q1,median_rent_newb 2020 Q2,median_rent_newb 2020 Q3,median_rent_newb 2020 Q4,median_rent_newb 2021 Q1,new_bonds_no 2020 Q1,new_bonds_no 2020 Q2,new_bonds_no 2020 Q3,new_bonds_no 2020 Q4,new_bonds_no 2021 Q1,sales_no 2020 Q1,sales_no 2020 Q2,sales_no 2020 Q3,sales_no 2020 Q4,sales_no 2021 Q1,total_bonds_no 2020 Q1,total_bonds_no 2020 Q2,total_bonds_no 2020 Q3,total_bonds_no 2020 Q4,total_bonds_no 2021 Q1,INCP_LOW,INCP_MID,INCP_HIGH,INCP_NEG_NIL,CPRF_2,CPRF_3,CPRF_4,CPRF_5,CPRF_6+,CPRF_na,CPRF_HHOLD_NO,0-4yo,5-14yo,15-24yo,25-34yo,35-54yo,55-64yo,65+yo,population_2016,citizen_AU,citizen_non_AU,YARRP <1975,YARRP 1976-1995,YARRP 1996-2005,YARRP 2006-2016,ATSI,10yBonds% 2020 Q1,10yBonds% 2020 Q2,10yBonds% 2020 Q3,10yBonds% 2020 Q4,10yBonds% 2021 Q1,2yBonds% 2020 Q1,2yBonds% 2020 Q2,2yBonds% 2020 Q3,2yBonds% 2020 Q4,2yBonds% 2021 Q1,Rate 2020 Q1,Rate 2020 Q2,Rate 2020 Q3,Rate 2020 Q4,Rate 2021 Q1,constr_index 2020 Q1,constr_index 2020 Q2,constr_index 2020 Q3,constr_index 2020 Q4,constr_index 2021 Q1
2137,1478.0,1423.0,1575.0,1453.0,1568.0,1550.0,1340.0,1593.0,1255.0,1288.0,580.0,575.0,550.0,550.0,550.0,302.0,269.0,336.0,311.0,335.0,92.0,79.0,98.0,115.0,114.0,2947.0,2870.0,2929.0,3092.0,3092.0,7432,6362,4363,2373,3308.0,1711.0,1642.0,574.0,144.0,3198.0,10565.0,1523.0,2954.0,3076.0,4013.0,7450.0,3131.0,4357.0,26507.0,21565.0,3453.0,2574.0,2589.0,1644.0,2908.0,142.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2138,1146.0,1145.0,1095.0,1104.0,1133.0,973.0,884.0,908.0,871.0,962.0,610.0,560.0,550.0,530.0,550.0,465.0,458.0,551.0,445.0,648.0,70.0,52.0,62.0,88.0,105.0,3354.0,3286.0,3358.0,3449.0,3540.0,4903,4953,2808,3361,2728.0,1301.0,988.0,253.0,54.0,3407.0,8738.0,1372.0,1555.0,3244.0,6008.0,4700.0,1567.0,1574.0,20022.0,11197.0,7677.0,777.0,1631.0,2084.0,7205.0,61.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2140,651.0,674.0,713.0,1145.0,621.0,645.0,625.0,639.0,644.0,619.0,490.0,480.0,460.0,450.0,425.0,503.0,362.0,540.0,526.0,539.0,102.0,51.0,78.0,122.0,110.0,3741.0,3661.0,3722.0,4009.0,3965.0,4633,4167,1325,2168,1691.0,1126.0,813.0,222.0,59.0,2602.0,6513.0,1135.0,1307.0,2401.0,5288.0,3899.0,1179.0,938.0,16161.0,8359.0,6261.0,314.0,1548.0,2020.0,6331.0,39.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2141,865.0,808.0,854.0,837.0,861.0,855.0,795.0,800.0,800.0,801.0,500.0,500.0,510.0,480.0,465.0,351.0,350.0,502.0,444.0,440.0,67.0,51.0,107.0,199.0,199.0,3577.0,3567.0,3670.0,3759.0,3790.0,10763,5963,1541,4249,2688.0,1875.0,1639.0,665.0,298.0,3377.0,10543.0,1787.0,2693.0,4234.0,6295.0,7392.0,3292.0,2987.0,28675.0,19022.0,8122.0,1226.0,5098.0,3475.0,7483.0,89.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2142,598.0,633.0,621.0,685.0,583.0,561.0,577.0,580.0,650.0,520.0,430.0,410.0,400.0,400.0,400.0,429.0,320.0,489.0,448.0,450.0,52.0,48.0,61.0,84.0,95.0,4076.0,3997.0,4059.0,4036.0,4057.0,9354,5314,1148,3085,2386.0,1633.0,1226.0,600.0,432.0,3776.0,10052.0,2236.0,3033.0,3527.0,6542.0,6566.0,2169.0,2211.0,26297.0,17172.0,6895.0,1133.0,2715.0,2634.0,7432.0,152.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2143,881.0,830.0,768.0,827.0,848.0,920.0,786.0,818.0,850.0,849.0,450.0,450.0,415.0,400.0,450.0,64.0,74.0,76.0,74.0,75.0,20.0,20.0,20.0,20.0,20.0,780.0,786.0,807.0,811.0,815.0,3302,1803,392,1121,750.0,571.0,566.0,237.0,151.0,963.0,3229.0,600.0,1176.0,1284.0,1453.0,2243.0,1095.0,1085.0,8920.0,6943.0,1486.0,444.0,1580.0,905.0,1393.0,55.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2144,767.0,725.0,751.0,742.0,702.0,670.0,650.0,700.0,680.0,635.0,450.0,450.0,450.0,420.0,430.0,411.0,319.0,536.0,498.0,572.0,73.0,41.0,66.0,88.0,106.0,4398.0,4318.0,4333.0,4352.0,4383.0,14739,6297,901,5625,2907.0,1986.0,1744.0,951.0,727.0,4283.0,12596.0,2884.0,4368.0,6022.0,9168.0,8664.0,3068.0,3205.0,37370.0,22467.0,12670.0,1638.0,4332.0,4292.0,13071.0,73.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2145,740.0,880.0,760.0,747.0,779.0,670.0,765.0,770.0,655.0,690.0,450.0,430.0,430.0,430.0,420.0,1145.0,775.0,1118.0,1079.0,1121.0,243.0,167.0,233.0,348.0,330.0,10005.0,9965.0,10209.0,10447.0,10514.0,24113,18400,6912,8108,7245.0,5584.0,5371.0,1912.0,707.0,8535.0,29353.0,6505.0,10476.0,8423.0,14216.0,22066.0,7251.0,10295.0,79213.0,59284.0,15254.0,4655.0,7330.0,7875.0,17595.0,676.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2146,746.0,719.0,739.0,765.0,816.0,779.0,761.0,791.0,807.0,838.0,450.0,430.0,440.0,430.0,420.0,170.0,144.0,209.0,180.0,205.0,44.0,20.0,74.0,79.0,71.0,1799.0,1774.0,1828.0,1827.0,1847.0,5586,4300,1398,1766,1679.0,1234.0,1196.0,414.0,170.0,1814.0,6506.0,1267.0,2294.0,2063.0,2889.0,4832.0,1828.0,2296.0,17467.0,13718.0,2890.0,881.0,1530.0,1785.0,3209.0,258.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2147,746.0,760.0,786.0,809.0,865.0,750.0,743.0,760.0,790.0,840.0,410.0,400.0,410.0,410.0,430.0,270.0,227.0,279.0,256.0,254.0,90.0,90.0,127.0,116.0,116.0,2650.0,2664.0,2732.0,2787.0,2816.0,12102,8868,2835,3216,3765.0,2356.0,2452.0,891.0,339.0,4152.0,13948.0,2545.0,4580.0,4472.0,5199.0,9991.0,4378.0,5188.0,36346.0,30243.0,4206.0,2174.0,3165.0,2546.0,3846.0,736.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2148,663.0,655.0,658.0,686.0,722.0,672.0,670.0,665.0,710.0,750.0,400.0,390.0,400.0,400.0,400.0,675.0,680.0,819.0,719.0,655.0,174.0,129.0,195.0,237.0,264.0,7436.0,7561.0,7772.0,7854.0,7847.0,21496,15446,3223,6308,6214.0,4397.0,3786.0,1485.0,772.0,6968.0,23627.0,4914.0,7967.0,8152.0,11270.0,16462.0,6391.0,7906.0,63074.0,48284.0,11242.0,3777.0,5740.0,5972.0,12335.0,1082.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2150,630.0,805.0,578.0,863.0,626.0,583.0,573.0,550.0,599.0,580.0,470.0,450.0,450.0,410.0,420.0,1069.0,746.0,1292.0,1236.0,1192.0,98.0,66.0,120.0,159.0,145.0,9235.0,9021.0,9281.0,9480.0,9463.0,8551,7947,3133,4100,3550.0,2602.0,1341.0,304.0,71.0,5601.0,13471.0,2829.0,2380.0,3361.0,11090.0,7761.0,2026.0,2045.0,31500.0,14542.0,14243.0,706.0,2148.0,2958.0,14982.0,145.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2151,860.0,968.0,832.0,957.0,1004.0,693.0,1005.0,665.0,859.0,848.0,455.0,430.0,445.0,440.0,420.0,244.0,214.0,308.0,290.0,281.0,43.0,36.0,67.0,84.0,77.0,2983.0,2943.0,2977.0,2993.0,2963.0,6320,5121,2339,2051,2223.0,1416.0,1276.0,419.0,122.0,2910.0,8359.0,1473.0,2502.0,2399.0,3453.0,6183.0,2276.0,3033.0,21308.0,16526.0,3283.0,1018.0,2298.0,1952.0,3320.0,139.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2152,763.0,821.0,827.0,769.0,871.0,665.0,808.0,780.0,720.0,870.0,428.0,410.0,400.0,430.0,428.0,116.0,117.0,134.0,113.0,100.0,45.0,34.0,45.0,59.0,47.0,1269.0,1246.0,1248.0,1238.0,1217.0,3412,2861,1344,893,1419.0,724.0,649.0,220.0,72.0,1662.0,4748.0,841.0,1275.0,1019.0,1960.0,3080.0,1017.0,2016.0,11218.0,9283.0,1404.0,582.0,950.0,807.0,1444.0,83.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2153,1129.0,1085.0,1076.0,1199.0,1285.0,1150.0,1100.0,1080.0,1230.0,1261.0,540.0,550.0,550.0,550.0,540.0,374.0,254.0,403.0,445.0,463.0,162.0,149.0,190.0,239.0,200.0,3569.0,3531.0,3606.0,3864.0,3952.0,16151,12921,8255,5174,5595.0,3675.0,4572.0,1614.0,399.0,4468.0,20333.0,3860.0,8083.0,6694.0,6413.0,16614.0,6203.0,8697.0,56556.0,48299.0,6488.0,3172.0,6107.0,4830.0,6041.0,286.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2154,1571.0,1409.0,1499.0,1410.0,1674.0,1496.0,1458.0,1420.0,1435.0,1670.0,598.0,560.0,570.0,580.0,580.0,220.0,201.0,247.0,248.0,238.0,106.0,92.0,147.0,163.0,155.0,2584.0,2578.0,2618.0,2730.0,2731.0,11224,8537,6310,3948,3912.0,2472.0,3037.0,1185.0,330.0,3325.0,14267.0,2171.0,5542.0,5108.0,3855.0,11043.0,4884.0,6979.0,39594.0,33401.0,4714.0,2239.0,4603.0,3572.0,4470.0,135.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2155,1032.0,1134.0,1114.0,1111.0,1166.0,1030.0,1138.0,1100.0,1127.0,1216.0,560.0,590.0,570.0,550.0,580.0,629.0,419.0,622.0,619.0,606.0,279.0,180.0,312.0,395.0,370.0,4530.0,4574.0,4861.0,5216.0,5301.0,12811,12629,8596,5169,3906.0,3321.0,4995.0,2068.0,648.0,2943.0,17887.0,4208.0,10095.0,7480.0,6394.0,17990.0,5063.0,4218.0,55447.0,47569.0,5704.0,2103.0,5558.0,5566.0,5980.0,350.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2156,1937.0,1960.0,2055.0,2286.0,2210.0,1875.0,1925.0,2002.0,2268.0,2170.0,650.0,720.0,720.0,725.0,600.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,35.0,40.0,36.0,322.0,319.0,323.0,322.0,318.0,3961,2845,2103,1034,1438.0,680.0,872.0,464.0,178.0,855.0,4497.0,574.0,1836.0,1808.0,1012.0,3340.0,1742.0,2618.0,12941.0,11920.0,588.0,1034.0,787.0,460.0,381.0,62.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2157,705.0,725.0,724.0,2197.0,1916.0,705.0,725.0,724.0,2263.0,2000.0,450.0,490.0,600.0,575.0,600.0,5.0,20.0,20.0,20.0,20.0,5.0,5.0,5.0,20.0,20.0,137.0,141.0,151.0,166.0,171.0,1168,827,423,287,383.0,187.0,219.0,146.0,60.0,297.0,1293.0,205.0,533.0,528.0,330.0,1051.0,506.0,583.0,3741.0,3316.0,170.0,305.0,191.0,129.0,72.0,16.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2158,1493.0,2304.0,1681.0,1997.0,2013.0,1601.0,1744.0,1420.0,1615.0,1650.0,660.0,620.0,650.0,690.0,600.0,43.0,20.0,37.0,20.0,32.0,20.0,20.0,20.0,35.0,33.0,371.0,360.0,375.0,388.0,392.0,2587,1816,1323,857,866.0,468.0,565.0,295.0,108.0,747.0,3047.0,400.0,1166.0,1265.0,676.0,2348.0,1061.0,1673.0,8579.0,7573.0,617.0,638.0,741.0,449.0,608.0,50.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2159,1563.0,1789.0,724.0,733.0,2053.0,1418.0,1350.0,724.0,733.0,1748.0,545.0,600.0,523.0,615.0,570.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,5.0,5.0,20.0,157.0,156.0,164.0,178.0,175.0,1601,1120,669,399,564.0,285.0,292.0,163.0,68.0,453.0,1823.0,233.0,711.0,619.0,408.0,1310.0,668.0,1029.0,4976.0,4543.0,247.0,370.0,227.0,146.0,153.0,40.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2160,750.0,708.0,750.0,751.0,744.0,780.0,730.0,736.0,778.0,780.0,410.0,400.0,410.0,400.0,400.0,459.0,413.0,454.0,430.0,474.0,99.0,67.0,88.0,116.0,113.0,4718.0,4737.0,4878.0,4914.0,4960.0,13741,6989,1463,3953,3117.0,2151.0,1828.0,1009.0,719.0,4328.0,13153.0,2870.0,4630.0,5124.0,6712.0,9056.0,3362.0,4211.0,35971.0,27130.0,6678.0,2388.0,4072.0,3724.0,6859.0,303.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2161,695.0,682.0,730.0,746.0,740.0,740.0,715.0,758.0,793.0,800.0,420.0,400.0,400.0,395.0,395.0,252.0,212.0,312.0,266.0,286.0,60.0,57.0,61.0,92.0,86.0,2969.0,2969.0,3040.0,3055.0,3055.0,12015,5367,932,3400,2382.0,1665.0,1432.0,984.0,885.0,3526.0,10869.0,2801.0,4617.0,4662.0,5558.0,7440.0,2960.0,3395.0,31420.0,24667.0,4499.0,1704.0,3722.0,2947.0,4677.0,268.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2162,793.0,835.0,817.0,769.0,852.0,807.0,824.0,808.0,813.0,880.0,440.0,450.0,450.0,450.0,420.0,129.0,109.0,115.0,109.0,106.0,39.0,38.0,50.0,32.0,63.0,1328.0,1337.0,1360.0,1373.0,1383.0,7249,3291,682,2143,1383.0,1070.0,1040.0,579.0,440.0,1985.0,6490.0,1361.0,2756.0,2744.0,2481.0,4699.0,2076.0,2516.0,18622.0,15503.0,2049.0,1112.0,3141.0,1548.0,2062.0,151.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2163,670.0,539.0,650.0,1274.0,624.0,700.0,603.0,630.0,691.0,650.0,380.0,365.0,350.0,365.0,420.0,61.0,76.0,106.0,72.0,61.0,20.0,20.0,20.0,41.0,20.0,815.0,826.0,870.0,884.0,879.0,4053,1304,160,943,812.0,481.0,398.0,241.0,182.0,1470.0,3587.0,626.0,1243.0,1349.0,1413.0,2531.0,1139.0,1290.0,9592.0,7157.0,1660.0,399.0,1726.0,768.0,1214.0,116.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2164,763.0,759.0,792.0,834.0,842.0,771.0,735.0,771.0,788.0,835.0,490.0,450.0,450.0,450.0,450.0,93.0,84.0,113.0,106.0,94.0,34.0,20.0,43.0,70.0,45.0,1521.0,1524.0,1552.0,1546.0,1548.0,8193,3872,728,1843,1798.0,1206.0,1080.0,650.0,362.0,1897.0,6990.0,1286.0,2570.0,2627.0,2615.0,4938.0,2406.0,3188.0,19626.0,16197.0,2390.0,2038.0,2907.0,1584.0,2416.0,221.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2165,662.0,639.0,690.0,676.0,749.0,691.0,702.0,727.0,728.0,755.0,410.0,410.0,400.0,390.0,400.0,325.0,320.0,335.0,309.0,250.0,70.0,53.0,86.0,108.0,104.0,5082.0,5107.0,5150.0,5193.0,5165.0,19354,6488,1036,4476,3691.0,2514.0,2415.0,1331.0,835.0,4087.0,14863.0,2747.0,5688.0,6069.0,6084.0,11264.0,4813.0,5773.0,42438.0,31598.0,8576.0,2480.0,7817.0,4627.0,9492.0,242.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2166,649.0,690.0,687.0,708.0,772.0,666.0,710.0,735.0,720.0,778.0,360.0,380.0,360.0,370.0,360.0,326.0,330.0,449.0,348.0,323.0,83.0,87.0,108.0,135.0,118.0,4867.0,4866.0,4973.0,4987.0,4960.0,23169,8292,1203,7347,4635.0,3520.0,3048.0,1473.0,737.0,5557.0,18968.0,3286.0,6570.0,8154.0,7403.0,14192.0,6392.0,6761.0,52768.0,41886.0,8057.0,1955.0,14702.0,4963.0,8456.0,274.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2167,654.0,636.0,678.0,747.0,738.0,700.0,665.0,693.0,765.0,782.0,420.0,450.0,450.0,440.0,468.0,94.0,63.0,81.0,75.0,72.0,20.0,20.0,20.0,20.0,20.0,945.0,938.0,958.0,952.0,956.0,2750,2386,661,979,857.0,683.0,686.0,209.0,80.0,892.0,3407.0,816.0,1280.0,1172.0,1521.0,2695.0,991.0,1163.0,9637.0,7394.0,1444.0,334.0,1077.0,1268.0,1676.0,134.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2168,652.0,658.0,647.0,683.0,736.0,640.0,650.0,645.0,670.0,710.0,400.0,420.0,410.0,400.0,450.0,193.0,161.0,196.0,162.0,138.0,67.0,53.0,104.0,89.0,84.0,2321.0,2322.0,2392.0,2401.0,2372.0,16828,7857,1256,4588,3269.0,2517.0,2558.0,1486.0,957.0,4119.0,14906.0,2961.0,6779.0,7045.0,5619.0,11516.0,5004.0,4527.0,43451.0,36267.0,4171.0,2144.0,7822.0,3785.0,3928.0,1092.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2170,647.0,653.0,662.0,676.0,700.0,630.0,650.0,650.0,675.0,708.0,400.0,400.0,400.0,400.0,400.0,1148.0,1010.0,1273.0,1082.0,1125.0,248.0,255.0,317.0,382.0,348.0,12499.0,12552.0,12974.0,13060.0,13077.0,36730,21359,5328,10333,9096.0,6466.0,6353.0,3074.0,1597.0,11529.0,38108.0,8261.0,15029.0,14096.0,15886.0,28567.0,10777.0,12846.0,105455.0,83432.0,13355.0,6137.0,13504.0,10440.0,14721.0,1365.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2171,799.0,796.0,794.0,852.0,902.0,820.0,784.0,780.0,850.0,858.0,525.0,550.0,540.0,550.0,550.0,141.0,139.0,131.0,124.0,131.0,55.0,40.0,91.0,92.0,73.0,1685.0,1702.0,1736.0,1780.0,1775.0,9797,8404,2663,3540,2118.0,2025.0,2822.0,1432.0,595.0,1728.0,10724.0,2866.0,5995.0,5136.0,5156.0,10522.0,3044.0,2144.0,34865.0,30705.0,2382.0,1841.0,5957.0,3432.0,2555.0,265.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2173,805.0,807.0,849.0,868.0,873.0,798.0,785.0,815.0,829.0,853.0,520.0,520.0,520.0,520.0,540.0,83.0,73.0,46.0,76.0,74.0,20.0,20.0,34.0,32.0,20.0,978.0,987.0,973.0,978.0,974.0,3538,3964,1618,1329,1071.0,921.0,1244.0,450.0,121.0,883.0,4695.0,1214.0,2144.0,2315.0,2300.0,4421.0,1221.0,815.0,14432.0,12538.0,1221.0,428.0,1563.0,1130.0,1285.0,268.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2174,778.0,725.0,799.0,725.0,760.0,820.0,725.0,835.0,671.0,712.0,560.0,580.0,540.0,530.0,500.0,76.0,57.0,95.0,99.0,91.0,20.0,5.0,37.0,76.0,62.0,534.0,543.0,599.0,680.0,720.0,470,565,202,276,145.0,143.0,190.0,79.0,35.0,115.0,703.0,255.0,360.0,297.0,422.0,664.0,141.0,125.0,2267.0,1815.0,287.0,67.0,251.0,329.0,410.0,6.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2176,824.0,837.0,905.0,896.0,885.0,802.0,830.0,880.0,875.0,888.0,490.0,483.0,480.0,500.0,500.0,135.0,150.0,163.0,133.0,191.0,38.0,55.0,72.0,97.0,66.0,2381.0,2403.0,2451.0,2422.0,2460.0,19387,9984,2284,5140,4128.0,3181.0,3191.0,1674.0,820.0,2830.0,15824.0,2545.0,5984.0,7134.0,6176.0,12140.0,6886.0,6931.0,47812.0,41148.0,4759.0,5020.0,9861.0,3900.0,4699.0,321.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
