postcode,mean_price 2020 Q1,mean_price 2020 Q2,mean_price 2020 Q3,mean_price 2020 Q4,mean_price 2021 Q1,median_price 2020 Q1,median_price 2020 Q2,median_price 2020 Q3,median_price 2020 Q4,median_price 2021 Q1,median_rent_newb 2020 Q1,median_rent_newb 2020 Q2,median_rent_newb 2020 Q3,median_rent_newb 2020 Q4,median_rent_newb 2021 Q1,new_bonds_no 2020 Q1,new_bonds_no 2020 Q2,new_bonds_no 2020 Q3,new_bonds_no 2020 Q4,new_bonds_no 2021 Q1,sales_no 2020 Q1,sales_no 2020 Q2,sales_no 2020 Q3,sales_no 2020 Q4,sales_no 2021 Q1,total_bonds_no 2020 Q1,total_bonds_no 2020 Q2,total_bonds_no 2020 Q3,total_bonds_no 2020 Q4,total_bonds_no 2021 Q1,INCP_LOW,INCP_MID,INCP_HIGH,INCP_NEG_NIL,CPRF_2,CPRF_3,CPRF_4,CPRF_5,CPRF_6+,CPRF_na,CPRF_HHOLD_NO,0-4yo,5-14yo,15-24yo,25-34yo,35-54yo,55-64yo,65+yo,population_2016,citizen_AU,citizen_non_AU,YARRP <1975,YARRP 1976-1995,YARRP 1996-2005,YARRP 2006-2016,ATSI,10yBonds% 2020 Q1,10yBonds% 2020 Q2,10yBonds% 2020 Q3,10yBonds% 2020 Q4,10yBonds% 2021 Q1,2yBonds% 2020 Q1,2yBonds% 2020 Q2,2yBonds% 2020 Q3,2yBonds% 2020 Q4,2yBonds% 2021 Q1,Rate 2020 Q1,Rate 2020 Q2,Rate 2020 Q3,Rate 2020 Q4,Rate 2021 Q1,constr_index 2020 Q1,constr_index 2020 Q2,constr_index 2020 Q3,constr_index 2020 Q4,constr_index 2021 Q1,median_rent_newb 2020 Q1_Prop,median_rent_newb 2020 Q2_Prop,median_rent_newb 2020 Q3_Prop,median_rent_newb 2020 Q4_Prop,median_rent_newb 2021 Q1_Prop,new_bonds_no 2020 Q1_Prop,new_bonds_no 2020 Q2_Prop,new_bonds_no 2020 Q3_Prop,new_bonds_no 2020 Q4_Prop,new_bonds_no 2021 Q1_Prop,sales_no 2020 Q1_Prop,sales_no 2020 Q2_Prop,sales_no 2020 Q3_Prop,sales_no 2020 Q4_Prop,sales_no 2021 Q1_Prop,total_bonds_no 2020 Q1_Prop,total_bonds_no 2020 Q2_Prop,total_bonds_no 2020 Q3_Prop,total_bonds_no 2020 Q4_Prop,total_bonds_no 2021 Q1_Prop,INCP_LOW_Prop,INCP_MID_Prop,INCP_HIGH_Prop,INCP_NEG_NIL_Prop,CPRF_2_Prop,CPRF_3_Prop,CPRF_4_Prop,CPRF_5_Prop,CPRF_6+_Prop,CPRF_na_Prop,CPRF_HHOLD_NO_Prop,0-4yo_Prop,5-14yo_Prop,15-24yo_Prop,25-34yo_Prop,35-54yo_Prop,55-64yo_Prop,65+yo_Prop,citizen_AU_Prop,citizen_non_AU_Prop,YARRP <1975_Prop,YARRP 1976-1995_Prop,YARRP 1996-2005_Prop,YARRP 2006-2016_Prop,ATSI_Prop
2750,590.0,695.0,663.0,617.0,639.0,601.0,675.0,643.0,613.0,601.0,390.0,390.0,395.0,408.0,400.0,753.0,626.0,679.0,596.0,681.0,191.0,163.0,223.0,256.0,292.0,6258.0,6390.0,6636.0,6733.0,6815.0,15425,11285,3548,2942,5428.0,2683.0,2435.0,948.0,383.0,6713.0,18590.0,2970.0,5615.0,5449.0,6571.0,11630.0,5147.0,7421.0,44806.0,39060.0,2910.0,3013.0,2087.0,1105.0,1933.0,1756.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.2433333333333333,0.1033333333333333,0.09,0.6388888888888888,0.25,0.25,0.1562499999999997,0.0999999999999999,116.0,116.2,116.2,116.9,117.8,0.008704191402937107,0.008704191402937107,0.00881578360041066,0.009105923313841895,0.008927375797884211,0.016805784939517027,0.013971343123688792,0.01515422041690845,0.013301789938847475,0.01519885729589787,0.004262821943489711,0.0036379056376378166,0.004977012007320448,0.005713520510645896,0.006516984332455475,0.1396687943578985,0.1426148283712003,0.1481051644868991,0.150270053117886,0.15210016515645225,0.3442619292059099,0.2518635896978083,0.07918582332723297,0.06566084899343838,0.12114448957728875,0.05988037316430835,0.05434540016962014,0.02115788064098558,0.008547962326474133,0.14982368432799179,0.41489979020666873,0.06628576529929027,0.12531803776279962,0.12161317680667767,0.1466544659197429,0.25956345132348346,0.1148730080792751,0.16562513949024685,0.8717582466633933,0.06494665892960765,0.06724545819756282,0.04657858322546088,0.024661875641655135,0.04314154354327546,0.03919117975271169
2752,865.0,725.0,762.0,773.0,825.0,880.0,725.0,709.0,763.0,838.0,417.0,425.0,460.0,450.0,460.0,20.0,20.0,20.0,5.0,20.0,20.0,5.0,20.0,20.0,20.0,197.0,196.0,206.0,201.0,209.0,1508,1322,407,327,451.0,304.0,333.0,171.0,64.0,384.0,1701.0,309.0,764.0,722.0,567.0,1398.0,633.0,522.0,4924.0,4505.0,170.0,292.0,141.0,39.0,36.0,177.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.2433333333333333,0.1033333333333333,0.09,0.6388888888888888,0.25,0.25,0.1562499999999997,0.0999999999999999,116.0,116.2,116.2,116.9,117.8,0.0846872461413485,0.08631194151096669,0.0934199837530463,0.09138911454102355,0.0934199837530463,0.004061738424045491,0.004061738424045491,0.004061738424045491,0.0010154346060113728,0.004061738424045491,0.004061738424045491,0.0010154346060113728,0.004061738424045491,0.004061738424045491,0.004061738424045491,0.04000812347684809,0.039805036555645816,0.04183590576766856,0.04082047116165719,0.042445166531275384,0.3062550771730301,0.268480909829407,0.08265637692932574,0.06640942323314379,0.09159220146222584,0.06173842404549147,0.06762794476035744,0.03472786352558895,0.012997562956945572,0.07798537774167344,0.34545085296506906,0.06275385865150285,0.15515840779853776,0.14662875710804224,0.11515028432168968,0.28391551584077984,0.1285540211210398,0.10601137286758733,0.9149065800162469,0.03452477660438668,0.059301380991064176,0.028635255889520716,0.007920389926888708,0.007311129163281885,0.0359463850528026
2753,809.0,737.0,862.0,912.0,891.0,650.0,655.0,683.0,750.0,760.0,410.0,400.0,440.0,430.0,440.0,134.0,122.0,129.0,96.0,137.0,51.0,54.0,64.0,71.0,69.0,1479.0,1496.0,1525.0,1537.0,1555.0,6049,4067,1302,1212,1855.0,976.0,867.0,451.0,208.0,2253.0,6604.0,916.0,2260.0,2474.0,2120.0,4500.0,2038.0,2830.0,17134.0,15154.0,812.0,1098.0,503.0,295.0,430.0,653.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.2433333333333333,0.1033333333333333,0.09,0.6388888888888888,0.25,0.25,0.1562499999999997,0.0999999999999999,116.0,116.2,116.2,116.9,117.8,0.02392902999883273,0.02334539512081242,0.025679934632893663,0.02509629975487335,0.025679934632893663,0.007820707365472161,0.007120345511847788,0.007528889926462006,0.005602894828994981,0.007995797828878253,0.0029765378779035836,0.0031516283413096768,0.0037352632193299873,0.004143807633944205,0.0040270806583401425,0.08631959845920392,0.08731177775183845,0.08900431889809735,0.08970468075172172,0.09075522353215829,0.3530407377144858,0.23736430489086027,0.07598926111824443,0.07073654721606164,0.10826426987276759,0.056962764094782306,0.05060114392436092,0.026321932998716,0.012139605462822459,0.13149293801797596,0.38543247344461307,0.05346095482666044,0.13190148243259017,0.1443912688222248,0.12373059414030582,0.2626356951091397,0.11894478814053928,0.16516867047974787,0.8844402941519786,0.04739115209524921,0.06408310960663009,0.029356834364421616,0.01721722890159916,0.02509629975487335,0.038111357534726276
2754,797.0,784.0,760.0,800.0,837.0,718.0,718.0,685.0,710.0,775.0,400.0,425.0,433.0,425.0,445.0,55.0,45.0,52.0,37.0,50.0,20.0,20.0,20.0,20.0,20.0,515.0,514.0,532.0,536.0,540.0,2095,1379,451,408,694.0,358.0,304.0,135.0,56.0,661.0,2211.0,351.0,723.0,767.0,686.0,1409.0,707.0,1059.0,5695.0,5183.0,224.0,358.0,148.0,72.0,104.0,240.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.2433333333333333,0.1033333333333333,0.09,0.6388888888888888,0.25,0.25,0.1562499999999997,0.0999999999999999,116.0,116.2,116.2,116.9,117.8,0.07023705004389816,0.07462686567164178,0.07603160667251975,0.07462686567164178,0.0781387181738367,0.009657594381035996,0.007901668129938543,0.009130816505706761,0.0064969271290605795,0.00877963125548727,0.003511852502194908,0.003511852502194908,0.003511852502194908,0.003511852502194908,0.003511852502194908,0.09043020193151888,0.09025460930640913,0.09341527655838455,0.09411764705882353,0.09482001755926252,0.3678665496049166,0.2421422300263389,0.07919227392449517,0.07164179104477612,0.1218612818261633,0.06286215978928884,0.0533801580333626,0.02370500438981563,0.009833187006145742,0.1160667251975417,0.38823529411764707,0.06163301141352063,0.12695346795434592,0.1346795434591747,0.12045654082528534,0.24741000877963126,0.12414398595258999,0.18595258999122036,0.9100965759438103,0.03933274802458297,0.06286215978928884,0.025987708516242318,0.012642669007901668,0.018261633011413522,0.04214223002633889
2756,745.0,886.0,895.0,962.0,907.0,678.0,758.0,735.0,765.0,770.0,410.0,420.0,450.0,465.0,450.0,200.0,239.0,214.0,190.0,157.0,90.0,96.0,145.0,163.0,138.0,2261.0,2303.0,2358.0,2363.0,2356.0,10818,8726,2788,2153,3580.0,2133.0,2133.0,920.0,338.0,3769.0,12877.0,2481.0,4803.0,4711.0,4697.0,9466.0,3926.0,3844.0,33934.0,30557.0,1304.0,1608.0,1016.0,467.0,561.0,1436.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.2433333333333333,0.1033333333333333,0.09,0.6388888888888888,0.25,0.25,0.1562499999999997,0.0999999999999999,116.0,116.2,116.2,116.9,117.8,0.01208227736193788,0.012376967053692461,0.013261036128956209,0.013703070666588083,0.013261036128956209,0.005893793835091648,0.00704308363293452,0.006306359403548064,0.005599104143337066,0.0046266281605469445,0.0026522072257912418,0.002829021040843991,0.004273000530441445,0.004803441975599693,0.004066717746213237,0.06662933930571109,0.06786703601108034,0.06948782931573054,0.06963517416160783,0.06942889137737962,0.3187953085401073,0.25714622502504864,0.08215948606117758,0.06344669063476159,0.1054989096481405,0.06285731125125243,0.06285731125125243,0.027111451641421584,0.009960511581304886,0.11106854482230212,0.3794719160723758,0.0731125125243119,0.14153945894972594,0.13882831378558377,0.13841574821712738,0.2789532622148877,0.11569517298284906,0.11327871751046148,0.9004832910944776,0.03842753580479755,0.04738610243413685,0.029940472682265573,0.013762008604938999,0.016532091707432073,0.042317439735958036
2757,705.0,725.0,724.0,733.0,760.5,705.0,725.0,724.0,733.0,760.5,450.0,450.0,450.0,450.0,450.0,81.5,5.0,75.5,5.0,70.5,34.0,5.0,43.0,5.0,45.0,871.0,42.0,826.0,46.0,821.0,298,218,81,62,109.0,45.0,49.0,18.0,16.0,70.0,313.0,36.0,134.0,116.0,69.0,223.0,115.0,166.0,851.0,781.0,28.0,69.0,24.0,18.0,4.0,21.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.2433333333333333,0.1033333333333333,0.09,0.6388888888888888,0.25,0.25,0.1562499999999997,0.0999999999999999,116.0,116.2,116.2,116.9,117.8,0.5287896592244419,0.5287896592244419,0.5287896592244419,0.5287896592244419,0.5287896592244419,0.09576968272620447,0.005875440658049354,0.08871915393654524,0.005875440658049354,0.08284371327849589,0.0399529964747356,0.005875440658049354,0.05052878965922444,0.005875440658049354,0.052878965922444184,1.0235017626321974,0.04935370152761457,0.9706227967097533,0.05405405405405406,0.9647473560517039,0.3501762632197415,0.25616921269095183,0.09518213866039953,0.07285546415981199,0.12808460634547592,0.052878965922444184,0.057579318448883664,0.021151586368977675,0.01880141010575793,0.08225616921269095,0.36780258519388953,0.04230317273795535,0.15746180963572268,0.136310223266745,0.08108108108108109,0.2620446533490012,0.13513513513513514,0.19506462984723855,0.917743830787309,0.03290246768507638,0.08108108108108109,0.0282021151586369,0.021151586368977675,0.004700352526439483,0.024676850763807285
2758,811.0,1026.0,1168.0,1182.0,1171.0,769.0,1020.0,1200.0,1248.0,1238.0,490.0,470.0,430.0,568.0,490.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,36.0,20.0,40.0,201.0,200.0,203.0,208.0,204.0,2568,2156,974,631,1022.0,450.0,535.0,268.0,92.0,829.0,3192.0,452.0,1217.0,1127.0,724.0,2587.0,1277.0,1322.0,8718.0,7754.0,274.0,516.0,277.0,127.0,78.0,200.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.2433333333333333,0.1033333333333333,0.09,0.6388888888888888,0.25,0.25,0.1562499999999997,0.0999999999999999,116.0,116.2,116.2,116.9,117.8,0.056205551732048636,0.05391144757972012,0.04932323927506309,0.06515255792612985,0.056205551732048636,0.0022941041523285156,0.0022941041523285156,0.0022941041523285156,0.0022941041523285156,0.0022941041523285156,0.0022941041523285156,0.0022941041523285156,0.0041293874741913286,0.0022941041523285156,0.004588208304657031,0.023055746730901584,0.022941041523285157,0.023285157146134435,0.023858683184216564,0.02339986235375086,0.29456297315898144,0.24730442762101398,0.11172287221839872,0.07237898600596467,0.11722872218398715,0.051617343427391604,0.061367286074787794,0.03074099564120211,0.010552879100711171,0.09509061711401698,0.3661390227116311,0.05184675384262445,0.1395962376691902,0.12927276898371187,0.08304657031429227,0.29674237210369353,0.14647855012617572,0.1516402844689149,0.8894241798577656,0.03142922688690067,0.05918788713007571,0.03177334250974994,0.014567561367286075,0.008947006194081212,0.022941041523285157
2759,719.0,693.0,702.0,726.0,794.0,724.0,697.0,691.0,711.0,800.0,440.0,440.0,450.0,460.0,455.0,129.0,118.0,131.0,123.0,102.0,54.0,47.0,68.0,73.0,59.0,1462.0,1480.0,1519.0,1560.0,1557.0,8053,7522,1796,2244,2561.0,1794.0,1890.0,748.0,323.0,1932.0,9255.0,1765.0,3624.0,4015.0,3847.0,7136.0,3725.0,2212.0,26331.0,23135.0,1843.0,1498.0,2461.0,1294.0,1207.0,734.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.2433333333333333,0.1033333333333333,0.09,0.6388888888888888,0.25,0.25,0.1562499999999997,0.0999999999999999,116.0,116.2,116.2,116.9,117.8,0.016710341422657704,0.016710341422657704,0.017090121909536286,0.017469902396414872,0.01728001215297558,0.0048991682807337355,0.004481409745167293,0.004975124378109453,0.004671299988606586,0.0038737609661615587,0.0020508146291443544,0.0017849682883293457,0.0025825073107743723,0.0027723975542136643,0.0022407048725836464,0.055523907181649006,0.05620751205803046,0.05768865595685694,0.05924575595305913,0.059131821806995555,0.30583722608332387,0.28567088223007103,0.06820857544339372,0.08522274125555429,0.0972617826896054,0.068132619346018,0.0717785120200524,0.028407580418518097,0.01226690972617827,0.07337359006494246,0.35148684060612967,0.06703125593407011,0.1376324484447989,0.15248186548175155,0.14610155330219132,0.2710113554365577,0.1414682313622726,0.08400744369754282,0.8786221563936045,0.06999354373172306,0.05689111693441191,0.09346397782081957,0.04914359500208879,0.04583950476624511,0.02787588773688808
2760,577.0,581.0,581.0,579.0,614.0,555.0,590.0,560.0,568.0,595.0,380.0,360.0,390.0,390.0,393.0,441.0,445.0,458.0,399.0,374.0,131.0,88.0,164.0,162.0,196.0,4814.0,4894.0,4998.0,5082.0,5106.0,11381,8156,1356,2686,3497.0,2125.0,1739.0,822.0,455.0,4559.0,13197.0,2969.0,4572.0,4566.0,5857.0,8524.0,3319.0,4022.0,33832.0,27179.0,4049.0,1898.0,2306.0,2132.0,3825.0,1507.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.2433333333333333,0.1033333333333333,0.09,0.6388888888888888,0.25,0.25,0.1562499999999997,0.0999999999999999,116.0,116.2,116.2,116.9,117.8,0.011231969732797352,0.010640813431071176,0.011527547883660439,0.011527547883660439,0.011616221328919367,0.01303499645306219,0.013153227713407425,0.01353747930952944,0.01179356821943722,0.011054622842279498,0.0038720737763064555,0.002601087727595176,0.004847481674154647,0.004788366043982029,0.005793331756916529,0.14229132182549065,0.14465594703239537,0.1477299598013715,0.15021281626862143,0.15092220383069282,0.3363974934972807,0.24107353984393473,0.04008039725703476,0.07939229132182549,0.10336367935682195,0.06281035705840625,0.051401040435091035,0.02429652400094585,0.013448805864270514,0.1347540789784819,0.3900744856940175,0.08775715299125089,0.13513833057460392,0.13496098368408607,0.17312012296051077,0.2519508157956964,0.09810238827145898,0.11888153227713408,0.8033518562307874,0.11967959328446441,0.05610073303381414,0.06816032158902814,0.0630172617640104,0.11305864270513123,0.04454362733506739
2761,673.0,655.0,709.0,754.0,751.0,652.0,650.0,673.0,700.0,720.0,430.0,430.0,430.0,430.0,440.0,211.0,202.0,163.0,141.0,156.0,72.0,55.0,83.0,101.0,89.0,2297.0,2318.0,2363.0,2350.0,2355.0,9004,8171,1679,3343,2129.0,2015.0,2295.0,1119.0,489.0,2060.0,10102.0,2350.0,4984.0,4948.0,4514.0,8956.0,3077.0,2141.0,30954.0,26136.0,3243.0,932.0,4816.0,3505.0,3583.0,744.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.2433333333333333,0.1033333333333333,0.09,0.6388888888888888,0.25,0.25,0.1562499999999997,0.0999999999999999,116.0,116.2,116.2,116.9,117.8,0.01389158105576016,0.01389158105576016,0.01389158105576016,0.01389158105576016,0.014214641080312722,0.006816566518059055,0.00652581249596175,0.005265878400206758,0.004555146346191122,0.005039736383019965,0.0023260321767784456,0.0017768301350390902,0.0026813982037862637,0.003262906247980875,0.0028752342185178006,0.07420688763972345,0.07488531369128384,0.07633908380177037,0.07591910576985204,0.07608063578212831,0.2908832461071267,0.2639723460618983,0.054241778122375135,0.10799896620792143,0.06877947922724043,0.06509659494734121,0.07414227563481295,0.03615041674743167,0.015797635200620275,0.06655036505782774,0.326355236802998,0.07591910576985204,0.16101311623699682,0.15985010014860762,0.14582929508302642,0.28933255798927443,0.09940556955482328,0.0691671512567035,0.8443496801705757,0.10476836596239582,0.030109194288298766,0.1555857078245138,0.11323253860567294,0.11575240679718292,0.024035665826710604
2762,837.0,835.0,769.0,709.0,738.0,858.0,833.0,799.0,613.0,655.0,550.0,540.0,550.0,550.0,550.0,205.0,203.0,210.0,240.0,240.0,54.0,40.0,112.0,210.0,199.0,1444.0,1530.0,1663.0,1893.0,1972.0,1313,1304,492,413,455.0,352.0,358.0,135.0,62.0,430.0,1786.0,481.0,740.0,618.0,933.0,1403.0,423.0,386.0,4979.0,4144.0,568.0,226.0,291.0,299.0,655.0,100.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.2433333333333333,0.1033333333333333,0.09,0.6388888888888888,0.25,0.25,0.1562499999999997,0.0999999999999999,116.0,116.2,116.2,116.9,117.8,0.11046394858405302,0.10845551315525206,0.11046394858405302,0.11046394858405302,0.11046394858405302,0.04117292629041976,0.04077123920465957,0.04217714400482025,0.04820245029122314,0.04820245029122314,0.010845551315525205,0.008033741715203857,0.022494476802570797,0.04217714400482025,0.039967865033139184,0.2900180759188592,0.3072906206065475,0.33400281180960034,0.3801968266720225,0.3960634665595501,0.26370757180156656,0.26189997991564573,0.09881502309700743,0.08294838320947981,0.09138381201044386,0.07069692709379394,0.07190198835107452,0.027113878288813016,0.012452299658565978,0.08636272343844145,0.35870656758385217,0.09660574412532637,0.14862422173127135,0.12412130949989958,0.18738702550712993,0.28178349066077524,0.08495681863828078,0.07752560755171721,0.8322956416951195,0.11407913235589476,0.04539064069090179,0.05844547097810805,0.06005221932114883,0.13155252058646313,0.02008435428800964
2763,755.0,775.0,774.0,787.0,834.0,752.0,780.0,781.0,778.0,811.0,430.0,450.0,460.0,470.0,468.0,332.0,212.0,230.0,226.0,234.0,88.0,71.0,97.0,112.0,158.0,2541.0,2570.0,2632.0,2640.0,2658.0,8515,8276,2882,2907,2624.0,2152.0,2530.0,890.0,319.0,2197.0,10720.0,2533.0,4613.0,4145.0,4811.0,9108.0,3118.0,2538.0,30875.0,25958.0,3709.0,1216.0,3330.0,3048.0,4067.0,517.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.2433333333333333,0.1033333333333333,0.09,0.6388888888888888,0.25,0.25,0.1562499999999997,0.0999999999999999,116.0,116.2,116.2,116.9,117.8,0.013927125506072875,0.014574898785425101,0.014898785425101214,0.015222672064777327,0.015157894736842105,0.010753036437246963,0.0068663967611336035,0.007449392712550607,0.007319838056680162,0.007578947368421052,0.0028502024291497978,0.0022995951417004046,0.0031417004048582995,0.0036275303643724696,0.005117408906882591,0.0822995951417004,0.08323886639676113,0.08524696356275303,0.08550607287449392,0.08608906882591093,0.27578947368421053,0.2680485829959514,0.09334412955465587,0.09415384615384616,0.08498785425101214,0.06970040485829959,0.08194331983805668,0.02882591093117409,0.010331983805668016,0.0711578947368421,0.3472064777327935,0.08204048582995951,0.1494089068825911,0.134251012145749,0.15582186234817813,0.294995951417004,0.10098785425101214,0.08220242914979757,0.840744939271255,0.12012955465587044,0.039384615384615386,0.10785425101214575,0.09872064777327935,0.13172469635627532,0.01674493927125506
2765,878.0,922.0,749.0,723.0,853.0,782.0,810.0,755.0,749.0,850.0,535.0,530.0,550.0,550.0,560.0,260.0,250.0,301.0,297.0,317.0,98.0,60.0,182.0,282.0,220.0,2011.0,2108.0,2320.0,2495.0,2601.0,5013,3646,1166,1159,1565.0,970.0,819.0,408.0,215.0,1708.0,5695.0,989.0,2001.0,2210.0,2335.0,4492.0,1835.0,2268.0,16112.0,13141.0,859.0,990.0,599.0,393.0,571.0,725.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.2433333333333333,0.1033333333333333,0.09,0.6388888888888888,0.25,0.25,0.1562499999999997,0.0999999999999999,116.0,116.2,116.2,116.9,117.8,0.03320506454816286,0.03289473684210526,0.03413604766633565,0.03413604766633565,0.03475670307845084,0.016137040714995034,0.015516385302879842,0.01868172790466733,0.018433465739821252,0.01967477656405164,0.006082423038728898,0.003723932472691162,0.011295928500496525,0.01750248262164846,0.01365441906653426,0.12481380337636544,0.13083416087388283,0.14399205561072492,0.15485352532274083,0.16143247269116187,0.31113455809334656,0.2262909632571996,0.07236842105263158,0.07193396226415094,0.0971325719960278,0.060203574975173785,0.05083167825223436,0.0253227408142999,0.013344091360476663,0.10600794438927508,0.35346325719960275,0.06138282025819265,0.12419314796425025,0.1371648460774578,0.14492303872889772,0.278798411122145,0.11389026812313803,0.1407646474677259,0.815603277060576,0.05331429990069513,0.06144488579940417,0.0371772591857001,0.02439175769612711,0.03543942403177756,0.04499751737835154
2766,697.0,629.0,651.0,666.0,676.0,693.0,645.0,668.0,655.0,660.0,430.0,420.0,420.0,420.0,450.0,97.0,92.0,107.0,76.0,75.0,20.0,20.0,20.0,20.0,36.0,1240.0,1255.0,1295.0,1297.0,1306.0,5232,3917,710,1677,1247.0,937.0,999.0,492.0,259.0,1221.0,5151.0,1073.0,2092.0,2269.0,2279.0,4089.0,1740.0,2005.0,15536.0,12462.0,2237.0,836.0,2118.0,1877.0,2445.0,261.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.2433333333333333,0.1033333333333333,0.09,0.6388888888888888,0.25,0.25,0.1562499999999997,0.0999999999999999,116.0,116.2,116.2,116.9,117.8,0.02767765190525232,0.027033985581874358,0.027033985581874358,0.027033985581874358,0.02896498455200824,0.0062435633367662205,0.00592173017507724,0.006887229660144181,0.004891864057672502,0.004827497425334707,0.0012873326467559218,0.0012873326467559218,0.0012873326467559218,0.0012873326467559218,0.002317198764160659,0.07981462409886715,0.08078012358393409,0.08335478887744593,0.08348352214212153,0.08406282183316169,0.3367662203913491,0.25212409886714726,0.04570030895983522,0.10794284243048403,0.08026519052523172,0.060311534500514935,0.06430226570545829,0.03166838311019567,0.016670957775489187,0.07859165808444903,0.33155252317198763,0.0690653964984552,0.13465499485066942,0.14604788877445932,0.14669155509783727,0.2631951596292482,0.11199794026776519,0.12905509783728114,0.8021369721936148,0.14398815653964986,0.05381050463439753,0.13632852729145212,0.12081616889804325,0.15737641606591143,0.01679969104016478
2767,703.0,678.0,711.0,753.0,756.0,660.0,640.0,691.0,716.0,721.0,413.0,420.0,410.0,408.0,420.0,126.0,109.0,121.0,110.0,120.0,20.0,33.0,40.0,50.0,68.0,1370.0,1395.0,1427.0,1426.0,1429.0,7297,5611,1351,2460,1935.0,1631.0,1540.0,650.0,318.0,1908.0,7981.0,1558.0,3128.0,3299.0,3470.0,6141.0,2700.0,2220.0,22526.0,18534.0,2960.0,920.0,3611.0,2751.0,3455.0,783.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.2433333333333333,0.1033333333333333,0.09,0.6388888888888888,0.25,0.25,0.1562499999999997,0.0999999999999999,116.0,116.2,116.2,116.9,117.8,0.018334369173399628,0.018645121193287758,0.018201189736304715,0.018112403444908106,0.018645121193287758,0.005593536357986327,0.004838852881115156,0.005371570629494806,0.00488324602681346,0.005327177483796502,0.0008878629139660836,0.001464973808044038,0.0017757258279321672,0.002219657284915209,0.003018733907484684,0.06081860960667673,0.061928438249134334,0.06334901891148007,0.06330462576578176,0.06343780520287667,0.3239367841605256,0.24908994051318475,0.05997513983840895,0.10920713841782828,0.0859007369262186,0.07240522063393412,0.06836544437538844,0.028855544703897718,0.01411702033206073,0.08470212199236438,0.3543016958181657,0.06916452099795792,0.1388617597442955,0.14645298765870549,0.1540442155731155,0.272618307733286,0.11986149338542129,0.09855278345023528,0.8227825623723697,0.1314037112669804,0.04084169404243985,0.1603036491165764,0.1221255438160348,0.15337831838764096,0.034759833081772176
2768,973.0,991.0,1087.0,1071.0,1263.0,960.0,986.0,1081.0,1050.0,1280.0,592.0,570.0,580.0,600.0,610.0,134.0,113.0,140.0,115.0,121.0,63.0,70.0,86.0,113.0,99.0,1525.0,1521.0,1543.0,1534.0,1525.0,6857,6563,3737,3111,1928.0,1794.0,2536.0,922.0,321.0,1587.0,9084.0,2026.0,4641.0,4043.0,3764.0,9492.0,2623.0,2150.0,28760.0,23617.0,3258.0,878.0,3645.0,4093.0,3846.0,344.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.2433333333333333,0.1033333333333333,0.09,0.6388888888888888,0.25,0.25,0.1562499999999997,0.0999999999999999,116.0,116.2,116.2,116.9,117.8,0.02058414464534075,0.019819193324061197,0.020166898470097356,0.02086230876216968,0.02121001390820584,0.0046592489568845616,0.003929068150208623,0.004867872044506259,0.003998609179415856,0.004207232267037552,0.0021905424200278165,0.0024339360222531293,0.0029902642559109876,0.003929068150208623,0.0034422809457579973,0.0530250347705146,0.052885952712100136,0.053650904033379694,0.05333796940194715,0.0530250347705146,0.23842141863699584,0.2281988873435327,0.12993741307371348,0.10817107093184979,0.06703755215577191,0.06237830319888734,0.08817802503477051,0.03205841446453408,0.011161335187760779,0.055180806675938804,0.31585535465924897,0.07044506258692629,0.16136995827538247,0.14057719054242002,0.13087621696801113,0.33004172461752435,0.09120305980528512,0.07475660639777469,0.8211752433936023,0.11328233657858136,0.030528511821974965,0.1267385257301808,0.14231571627260084,0.13372739916550766,0.01196105702364395
