0-4yo,10yBonds%,15-24yo,25-34yo,2yBonds%,35-54yo,5-14yo,55-64yo,65+yo,ATSI,CPRF_2,CPRF_3,CPRF_4,CPRF_5,CPRF_6+,CPRF_HHOLD_NO,CPRF_na,INCP_HIGH,INCP_LOW,INCP_MID,INCP_NEG_NIL,Rate,YARRP 1976-1995,YARRP 1996-2005,YARRP 2006-2016,YARRP <1975,citizen_AU,citizen_non_AU,constr_index,median_price,median_rent_newb,new_bonds_no,population_2016,sales_no,total_bonds_no,year,SalesProp,NewBondsProp,TotalBondsProp,IncNegNilProp,IncLowProp,IncMidProp,IncHighProp,postcode,CPRF2Prop,CPRF3Prop,CPRF4Prop,CPRF5Prop,CPRF6+Prop,CPRFnaProp,0-4yoProp,5-14yoProp,15-24yoProp,25-34yoProp,35-54yoProp,55-64yoProp,65+yoProp,citizen_AUProp,citizen_non_AUProp,ATSIProp,YARRP <1975Prop,YARRP 1976-1995Prop,YARRP 1996-2005Prop,YARRP 2006-2016Prop
423.0,1.8024444444444445,714.0,2568.0,1.1707222222222222,2862.0,467.0,602.0,393.0,94.0,1372.0,366.0,255.0,32.0,4.0,3936.0,1908.0,2183,1376,2519,332,1.0057965843544738,661.0,480.0,1148.0,234.0,5969.0,1254.0,115.15333333333332,1039.8666666666666,682.5333333333333,203.0,8014.0,27.511111111111113,1630.6,2018.8666666666666,0.34,2.53,20.35,4.14,17.17,31.43,27.24,2043,17.12,4.57,3.18,0.4,0.05,23.81,5.28,5.83,8.91,32.04,35.71,7.51,4.9,74.48,15.65,1.17,2.92,8.25,5.99,14.32
483.0,1.8024444444444445,895.0,1693.0,1.1707222222222222,2509.0,687.0,778.0,786.0,137.0,965.0,449.0,392.0,94.0,36.0,3338.0,1409.0,1219,2244,2196,468,1.0057965843544738,772.0,398.0,784.0,580.0,6313.0,950.0,115.15333333333332,985.4777777777778,647.5,117.06666666666666,7840.0,17.08888888888889,1105.2666666666667,2018.8666666666666,0.22,1.49,14.1,5.97,28.62,28.01,15.55,2044,12.31,5.73,5.0,1.2,0.46,17.97,6.16,8.76,11.42,21.59,32.0,9.92,10.03,80.52,12.12,1.75,7.4,9.85,5.08,10.0
293.0,1.8119444444444446,738.0,558.0,1.1932175925925925,1882.0,914.0,805.0,1268.0,43.0,658.0,369.0,487.0,188.0,34.0,2400.0,670.0,1152,1935,1291,510,1.030781434707963,333.0,159.0,246.0,1054.0,5671.0,488.0,115.1138888888889,1567.7083333333333,603.0833333333334,27.833333333333332,6453.0,14.166666666666666,332.69444444444446,2018.8333333333333,0.22,0.43,5.16,7.9,29.99,20.01,17.85,2045,10.2,5.72,7.55,2.91,0.53,10.38,4.54,14.16,11.44,8.65,29.16,12.47,19.65,87.88,7.56,0.67,16.33,5.16,2.46,3.81
1729.0,1.8024444444444445,2372.0,3422.0,1.1707222222222222,8369.0,3060.0,3138.0,4729.0,163.0,3323.0,1722.0,1699.0,478.0,87.0,11339.0,4022.0,5123,7402,5988,1724,1.0057965843544738,2059.0,1177.0,1622.0,2984.0,22862.0,2196.0,115.15333333333332,1380.2777777777778,627.2,278.6666666666667,26822.0,58.422222222222224,2956.2,2018.8666666666666,0.22,1.04,11.02,6.43,27.6,22.32,19.1,2046,12.39,6.42,6.33,1.78,0.32,15.0,6.45,11.41,8.84,12.76,31.2,11.7,17.63,85.24,8.19,0.61,11.13,7.68,4.39,6.05
725.0,1.8024444444444445,990.0,2010.0,1.1707222222222222,3569.0,1182.0,1315.0,2152.0,37.0,1591.0,650.0,608.0,184.0,35.0,5298.0,2228.0,2872,2585,2837,699,1.0057965843544738,876.0,496.0,954.0,932.0,9774.0,1138.0,115.15333333333332,1352.2,635.7,176.73333333333332,11950.0,32.2,1759.7333333333333,2018.8666666666666,0.27,1.48,14.73,5.85,21.63,23.74,24.03,2047,13.31,5.44,5.09,1.54,0.29,18.64,6.07,9.89,8.28,16.82,29.87,11.0,18.01,81.79,9.52,0.31,7.8,7.33,4.15,7.98
417.0,1.8024444444444445,887.0,1950.0,1.1707222222222222,2449.0,700.0,660.0,884.0,69.0,1011.0,371.0,316.0,99.0,21.0,3534.0,1723.0,1537,1965,2212,398,1.0057965843544738,589.0,370.0,596.0,524.0,6433.0,738.0,115.15333333333332,1256.7666666666667,522.0666666666667,152.6,7940.0,17.866666666666667,1564.0,2018.8666666666666,0.23,1.92,19.7,5.01,24.75,27.86,19.36,2048,12.73,4.67,3.98,1.25,0.26,21.7,5.25,8.82,11.17,24.56,30.84,8.31,11.13,81.02,9.29,0.87,6.6,7.42,4.66,7.51
567.0,1.8024444444444445,1282.0,2545.0,1.1707222222222222,3552.0,974.0,1138.0,1230.0,193.0,1396.0,586.0,493.0,120.0,34.0,5044.0,2418.0,2061,3026,2961,651,1.0057965843544738,928.0,509.0,956.0,714.0,9035.0,1193.0,115.15333333333332,1084.4333333333334,513.2,247.33333333333334,11278.0,27.22222222222222,2344.8,2018.8666666666666,0.24,2.19,20.79,5.77,26.83,26.25,18.27,2049,12.38,5.2,4.37,1.06,0.3,21.44,5.03,8.64,11.37,22.57,31.49,10.09,10.91,80.11,10.58,1.71,6.33,8.23,4.51,8.48
344.0,1.8024444444444445,1751.0,2840.0,1.1707222222222222,2574.0,338.0,602.0,532.0,74.0,1365.0,284.0,175.0,38.0,0.0,5116.0,3243.0,2053,2007,2389,1023,1.0057965843544738,607.0,587.0,2135.0,249.0,5851.0,2254.0,115.15333333333332,881.2166666666667,627.0,269.0,8967.0,24.22222222222222,2329.8,2018.8666666666666,0.27,3.0,25.98,11.41,22.38,26.64,22.9,2050,15.22,3.17,1.95,0.42,0.0,36.17,3.84,3.77,19.53,31.67,28.71,6.71,5.93,65.25,25.14,0.83,2.78,6.77,6.55,23.81
587.0,1.8024444444444445,1301.0,3642.0,1.1707222222222222,3997.0,834.0,1488.0,2125.0,50.0,2332.0,691.0,369.0,110.0,19.0,7188.0,3666.0,4167,2573,3686,898,1.0057965843544738,1173.0,852.0,2675.0,684.0,9945.0,2693.0,115.15333333333332,1284.111111111111,611.3,463.2,13987.0,48.577777777777776,3890.0666666666666,2018.8666666666666,0.35,3.31,27.81,6.42,18.4,26.35,29.79,2060,16.67,4.94,2.64,0.79,0.14,26.21,4.2,5.96,9.3,26.04,28.58,10.64,15.19,71.1,19.25,0.36,4.89,8.39,6.09,19.12
212.0,1.7030630630630632,415.0,1424.0,1.0583333333333333,1654.0,231.0,823.0,1195.0,23.0,1122.0,252.0,132.0,22.0,7.0,3390.0,1851.0,2072,1056,1426,325,0.9141335856627866,613.0,393.0,1098.0,361.0,4098.0,1204.0,115.31351351351353,1478.5405405405406,670.418918918919,198.13513513513513,5943.0,20.35135135135135,1845.027027027027,2019.027027027027,0.34,3.33,31.05,5.47,17.77,23.99,34.86,2061,18.88,4.24,2.22,0.37,0.12,31.15,3.57,3.89,6.98,23.96,27.83,13.85,20.11,68.96,20.26,0.39,6.07,10.31,6.61,18.48
540.0,1.8024444444444445,496.0,1264.0,1.1707222222222222,2287.0,741.0,765.0,910.0,26.0,987.0,416.0,377.0,90.0,17.0,3281.0,1400.0,2032,1271,1659,384,1.0057965843544738,592.0,426.0,737.0,389.0,5777.0,793.0,115.15333333333332,1243.8333333333333,612.4,122.4,7004.0,20.066666666666666,1232.4,2018.8666666666666,0.29,1.75,17.6,5.48,18.15,23.69,29.01,2062,14.09,5.94,5.38,1.28,0.24,19.99,7.71,10.58,7.08,18.05,32.65,10.92,12.99,82.48,11.32,0.37,5.55,8.45,6.08,10.52
356.0,1.744047619047619,716.0,433.0,1.1143452380952379,1876.0,1071.0,730.0,1170.0,11.0,625.0,317.0,470.0,258.0,39.0,2239.0,531.0,1654,1323,1142,525,0.9704963403797933,581.0,293.0,476.0,411.0,5546.0,510.0,115.23095238095237,2119.5714285714284,831.3452380952381,40.38095238095238,6348.0,13.571428571428571,385.92857142857144,2018.952380952381,0.21,0.64,6.08,8.27,20.84,17.99,26.06,2063,9.85,4.99,7.4,4.06,0.61,8.36,5.61,16.87,11.28,6.82,29.55,11.5,18.43,87.37,8.03,0.17,6.47,9.15,4.62,7.5
627.0,1.795227272727273,930.0,1950.0,1.158087121212121,2973.0,1203.0,872.0,975.0,14.0,1100.0,702.0,567.0,144.0,31.0,4104.0,1567.0,1943,2227,2230,791,0.9945646885443481,1012.0,974.0,2116.0,365.0,6788.0,2165.0,115.15,941.2840909090909,573.0113636363636,134.8409090909091,9525.0,15.636363636363637,1281.1363636363637,2018.8636363636363,0.16,1.42,13.45,8.3,23.38,23.41,20.4,2064,11.55,7.37,5.95,1.51,0.33,16.45,6.58,12.63,9.76,20.47,31.21,9.15,10.24,71.27,22.73,0.15,3.83,10.62,10.23,22.22
2070.0,1.8024444444444445,2542.0,7294.0,1.1707222222222222,9405.0,2325.0,2897.0,3584.0,74.0,4476.0,1739.0,1377.0,342.0,54.0,14230.0,6238.0,8567,5508,7697,1869,1.0057965843544738,2923.0,2390.0,5064.0,1312.0,22567.0,5336.0,115.15333333333332,1522.3777777777777,611.7,692.8666666666667,30116.0,96.24444444444444,6211.6,2018.8666666666666,0.32,2.3,20.63,6.21,18.29,25.56,28.45,2065,14.86,5.77,4.57,1.14,0.18,20.71,6.87,7.72,8.44,24.22,31.23,9.62,11.9,74.93,17.72,0.25,4.36,9.71,7.94,16.81
2156.0,1.8024444444444445,3424.0,5329.0,1.1707222222222222,9267.0,3931.0,3203.0,4312.0,116.0,3763.0,1957.0,1951.0,682.0,140.0,13111.0,4613.0,7324,6684,7353,2558,1.0057965843544738,2931.0,2126.0,4336.0,1735.0,25627.0,4391.0,115.15333333333332,1343.861111111111,558.3333333333334,439.6666666666667,31625.0,97.15555555555555,4171.466666666666,2018.8666666666666,0.31,1.39,13.19,8.09,21.14,23.25,23.16,2066,11.9,6.19,6.17,2.16,0.44,14.59,6.82,12.43,10.83,16.85,29.3,10.13,13.63,81.03,13.88,0.37,5.49,9.27,6.72,13.71
1652.0,1.8024444444444445,3641.0,5104.0,1.1707222222222222,7427.0,2678.0,2438.0,3450.0,40.0,3113.0,1835.0,1519.0,398.0,67.0,11153.0,4218.0,4295,6903,5529,3923,1.0057965843544738,3247.0,3117.0,7940.0,1153.0,16185.0,8675.0,115.15333333333332,1553.633311111111,612.4666666666667,502.06666666666666,26404.0,46.91111111111111,4222.333333333333,2018.8666666666666,0.18,1.9,15.99,14.86,26.14,20.94,16.27,2067,11.79,6.95,5.75,1.51,0.25,15.97,6.26,10.14,13.79,19.33,28.13,9.23,13.07,61.3,32.85,0.15,4.37,12.3,11.81,30.07
1183.0,1.8024444444444445,1780.0,1407.0,1.1707222222222222,5394.0,2731.0,1861.0,2456.0,32.0,1585.0,1013.0,1366.0,481.0,98.0,6266.0,1729.0,3903,3793,3011,1359,1.0057965843544738,1602.0,1104.0,1438.0,1200.0,14300.0,1718.0,115.15333333333332,1841.6888888888889,688.5333333333333,125.6,16811.0,34.37777777777778,1326.2666666666667,2018.8666666666666,0.2,0.75,7.89,8.08,22.56,17.91,23.22,2068,9.43,6.03,8.13,2.86,0.58,10.28,7.04,16.25,10.59,8.37,32.09,11.07,14.61,85.06,10.22,0.19,7.14,9.53,6.57,8.55
796.0,1.8024444444444445,1806.0,1313.0,1.1707222222222222,4135.0,2273.0,1635.0,2295.0,15.0,1406.0,781.0,1110.0,500.0,89.0,5134.0,1253.0,3236,3130,2711,1373,1.0057965843544738,1523.0,939.0,1438.0,895.0,11995.0,1631.0,115.15333333333332,1877.8111111111111,653.9,100.53333333333333,14251.0,26.666666666666668,903.2666666666667,2018.8666666666666,0.19,0.71,6.34,9.63,21.96,19.02,22.71,2069,9.87,5.48,7.79,3.51,0.62,8.79,5.59,15.95,12.67,9.21,29.02,11.47,16.1,84.17,11.44,0.11,6.28,10.69,6.59,10.09
723.0,1.8024444444444445,1785.0,1211.0,1.1707222222222222,3845.0,2101.0,1566.0,2269.0,16.0,1301.0,789.0,1057.0,434.0,88.0,5052.0,1378.0,3018,3200,2577,1371,1.0057965843544738,1655.0,1164.0,1545.0,720.0,11339.0,1612.0,115.15333333333332,1961.2888888888888,674.9333333333333,113.6,13504.0,30.622222222222224,1022.6,2018.8666666666666,0.23,0.84,7.57,10.15,23.7,19.08,22.35,2070,9.63,5.84,7.83,3.21,0.65,10.2,5.35,15.56,13.22,8.97,28.47,11.6,16.8,83.97,11.94,0.12,5.33,12.26,8.62,11.44
622.0,1.8024444444444445,2071.0,1233.0,1.1707222222222222,3814.0,1935.0,1557.0,2309.0,12.0,1393.0,858.0,1040.0,397.0,101.0,5055.0,1275.0,2884,3132,2626,1709,1.0057965843544738,1799.0,1386.0,2073.0,737.0,10883.0,2123.0,115.15333333333332,1826.5555555555557,666.8666666666667,109.53333333333333,13550.0,26.511111111111113,1013.0,2018.8666666666666,0.2,0.81,7.48,12.61,23.11,19.38,21.28,2071,10.28,6.33,7.68,2.93,0.75,9.41,4.59,14.28,15.28,9.1,28.15,11.49,17.04,80.32,15.67,0.09,5.44,13.28,10.23,15.3
358.0,1.8024444444444445,1095.0,838.0,1.1707222222222222,2191.0,1021.0,938.0,1223.0,21.0,828.0,521.0,555.0,192.0,37.0,2913.0,782.0,1530,1851,1466,944,1.0057965843544738,926.0,826.0,1439.0,362.0,5883.0,1384.0,115.15333333333332,1237.5444444444445,601.7,124.66666666666667,7666.0,20.4,1000.8,2018.8666666666666,0.27,1.63,13.06,12.31,24.15,19.12,19.96,2072,10.8,6.8,7.24,2.5,0.48,10.2,4.67,13.32,14.28,10.93,28.58,12.24,15.95,76.74,18.05,0.27,4.72,12.08,10.77,18.77
925.0,1.8024444444444445,2265.0,1271.0,1.1707222222222222,4920.0,2706.0,1848.0,2414.0,28.0,1496.0,1004.0,1358.0,544.0,137.0,5753.0,1214.0,3859,3710,2905,1659,1.0057965843544738,1866.0,1429.0,1714.0,796.0,13853.0,1898.0,115.15333333333332,1614.9555555555555,698.8666666666667,102.6,16354.0,37.111111111111114,861.2,2018.8666666666666,0.23,0.63,5.27,10.14,22.69,17.76,23.6,2073,9.15,6.14,8.3,3.33,0.84,7.42,5.66,16.55,13.85,7.77,30.08,11.3,14.76,84.71,11.61,0.17,4.87,11.41,8.74,10.48
1078.0,1.8024444444444445,2743.0,1521.0,1.1707222222222222,6128.0,3236.0,2498.0,5039.0,42.0,2382.0,1230.0,1690.0,652.0,137.0,8243.0,2154.0,4843,5649,4207,2049,1.0057965843544738,2028.0,1651.0,2125.0,1452.0,18984.0,2091.0,115.15333333333332,1540.0111111111112,661.6666666666666,123.93333333333334,22261.0,54.84444444444444,1120.2,2018.8666666666666,0.25,0.56,5.03,9.2,25.38,18.9,21.76,2074,10.7,5.53,7.59,2.93,0.62,9.68,4.84,14.54,12.32,6.83,27.53,11.22,22.64,85.28,9.39,0.19,6.52,9.11,7.42,9.55
1164.0,1.8024444444444445,2406.0,1554.0,1.1707222222222222,5902.0,3115.0,2320.0,3994.0,29.0,2232.0,1271.0,1661.0,623.0,127.0,7638.0,1729.0,4307,4931,4063,2047,1.0057965843544738,2453.0,2293.0,3017.0,1195.0,16960.0,2746.0,115.15333333333332,1584.1555555555556,727.3666666666667,116.93333333333334,20456.0,51.888888888888886,1064.0666666666666,2018.8666666666666,0.25,0.57,5.2,10.01,24.11,19.86,21.05,2075,10.91,6.21,8.12,3.05,0.62,8.45,5.69,15.23,11.76,7.6,28.85,11.34,19.52,82.91,13.42,0.14,5.84,11.99,11.21,14.75
1252.0,1.8024444444444445,3529.0,1958.0,1.1707222222222222,6856.0,3651.0,2827.0,4577.0,115.0,2462.0,1371.0,1809.0,684.0,211.0,8785.0,2243.0,4902,6318,4710,2436,1.0057965843544738,2400.0,2067.0,2451.0,1342.0,21053.0,2393.0,115.15333333333332,1394.9888888888888,669.8666666666667,115.2,24653.0,49.666666666666664,1173.8666666666666,2018.8666666666666,0.2,0.47,4.76,9.88,25.63,19.11,19.88,2076,9.99,5.56,7.34,2.77,0.86,9.1,5.08,14.81,14.31,7.94,27.81,11.47,18.57,85.4,9.71,0.47,5.44,9.74,8.38,9.94
2727.0,1.8024444444444445,3898.0,6080.0,1.1707222222222222,11617.0,4678.0,3867.0,4929.0,169.0,4336.0,2836.0,2438.0,738.0,158.0,15518.0,5014.0,5069,10961,8914,3679,1.0057965843544738,3544.0,3893.0,8387.0,1592.0,27953.0,8148.0,115.15333333333332,863.0222222222222,485.0,542.4666666666667,37792.0,110.26666666666667,5410.133333333333,2018.8666666666666,0.29,1.44,14.32,9.73,29.0,23.59,13.41,2077,11.47,7.5,6.45,1.95,0.42,13.27,7.22,12.38,10.31,16.09,30.74,10.23,13.04,73.97,21.56,0.45,4.21,9.38,10.3,22.19
420.0,1.7565079365079366,907.0,735.0,1.1176785714285713,2136.0,1051.0,1005.0,831.0,61.0,691.0,498.0,576.0,204.0,59.0,2500.0,480.0,1063,2092,1712,539,0.9704963403797933,652.0,473.0,386.0,356.0,6402.0,471.0,115.16428571428571,922.3333333333334,504.5238095238095,41.57142857142857,7096.0,16.333333333333332,382.45238095238096,2018.904761904762,0.23,0.59,5.39,7.6,29.48,24.13,14.98,2079,9.74,7.02,8.12,2.87,0.83,6.76,5.92,14.81,12.78,10.36,30.1,14.16,11.71,90.22,6.64,0.86,5.02,9.19,6.67,5.44
106.0,1.6784615384615384,213.0,137.0,1.0421153846153846,516.0,255.0,223.0,245.0,35.0,170.0,106.0,125.0,51.0,19.0,610.0,147.0,221,519,379,139,0.9297652896397773,132.0,88.0,100.0,88.0,1526.0,102.0,115.19999999999999,728.2403846153846,450.0,5.0,1704.0,5.0,51.92307692307692,2019.0,0.29,0.29,3.05,8.16,30.46,22.24,12.97,2080,9.98,6.22,7.34,2.99,1.12,8.63,6.22,14.96,12.5,8.04,30.28,13.09,14.38,89.55,5.99,2.05,5.16,7.75,5.16,5.87
350.0,1.7598958333333334,723.0,477.0,1.10796875,1677.0,818.0,660.0,670.0,42.0,498.0,339.0,420.0,173.0,59.0,1868.0,378.0,832,1566,1230,397,0.953871797832319,408.0,253.0,283.0,270.0,4875.0,319.0,115.26875,936.640625,580.9375,20.0,5365.0,14.125,205.40625,2018.96875,0.26,0.37,3.83,7.4,29.19,22.93,15.51,2081,9.28,6.32,7.83,3.22,1.1,7.05,6.52,15.25,13.48,8.89,31.26,12.3,12.49,90.87,5.95,0.78,5.03,7.6,4.72,5.27
388.0,1.7672916666666667,583.0,419.0,1.1243229166666666,1714.0,857.0,650.0,784.0,39.0,533.0,369.0,431.0,164.0,43.0,1926.0,391.0,728,1601,1280,349,0.969618868144819,295.0,239.0,221.0,276.0,4878.0,302.0,115.2625,861.5078125,585.3125,18.125,5399.0,12.03125,158.40625,2018.9375,0.22,0.34,2.93,6.46,29.65,23.71,13.48,2082,9.87,6.83,7.98,3.04,0.8,7.24,7.19,15.87,10.8,7.76,31.75,12.04,14.52,90.35,5.59,0.72,5.11,5.46,4.43,4.09
54.0,1.8024444444444445,154.0,114.0,1.170722222222222,430.0,161.0,279.0,320.0,13.0,236.0,64.0,73.0,28.0,12.0,688.0,273.0,199,510,375,109,1.0057965843544736,107.0,55.0,57.0,93.0,1319.0,102.0,115.15333333333334,739.9416666666667,494.6666666666667,13.0,1514.0,7.0,131.06666666666666,2018.8666666666666,0.46,0.86,8.66,7.2,33.69,24.77,13.14,2083,15.59,4.23,4.82,1.85,0.79,18.03,3.57,10.63,10.17,7.53,28.4,18.43,21.14,87.12,6.74,0.86,6.14,7.07,3.63,3.76
181.0,1.8024444444444445,449.0,259.0,1.170722222222222,1060.0,525.0,449.0,689.0,20.0,374.0,186.0,262.0,113.0,36.0,1248.0,273.0,577,1027,786,284,1.0057965843544736,242.0,157.0,141.0,230.0,3202.0,212.0,115.15333333333334,1042.075,608.0,11.0,3625.0,7.0,127.46666666666667,2018.8666666666666,0.19,0.3,3.52,7.83,28.33,21.68,15.92,2084,10.32,5.13,7.23,3.12,0.99,7.53,4.99,14.48,12.39,7.14,29.24,12.39,19.01,88.33,5.85,0.55,6.34,6.68,4.33,3.89
584.0,1.8024444444444445,1351.0,686.0,1.1707222222222222,3202.0,1703.0,1184.0,2917.0,35.0,1218.0,619.0,892.0,365.0,72.0,4255.0,1094.0,1867,3583,2393,789,1.0057965843544738,840.0,683.0,747.0,894.0,10241.0,870.0,115.15333333333332,1274.7,969.2,27.733333333333334,11624.0,18.177777777777777,327.6666666666667,2018.8666666666666,0.16,0.24,2.82,6.79,30.82,20.59,16.06,2085,10.48,5.33,7.67,3.14,0.62,9.41,5.02,14.65,11.62,5.9,27.55,10.19,25.09,88.1,7.48,0.3,7.69,7.23,5.88,6.43
886.0,1.7968817204301075,1657.0,961.0,1.1727419354838708,4202.0,2262.0,1378.0,2051.0,60.0,1219.0,771.0,1206.0,441.0,104.0,4630.0,898.0,2279,3625,2878,1019,1.0194911419189248,1071.0,906.0,928.0,808.0,11908.0,1034.0,115.1741935483871,1519.258064516129,854.3870967741935,58.29032258064516,13417.0,31.580645161290324,551.8709677419355,2018.8709677419354,0.24,0.43,4.11,7.59,27.02,21.45,16.99,2086,9.09,5.75,8.99,3.29,0.78,6.69,6.6,16.86,12.35,7.16,31.32,10.27,15.29,88.75,7.71,0.45,6.02,7.98,6.75,6.92
686.0,1.84984126984127,1499.0,775.0,1.2168055555555555,3877.0,2264.0,1277.0,2423.0,42.0,1196.0,684.0,1072.0,428.0,90.0,4601.0,1125.0,2265,3717,2363,1008,1.0339111530261633,1207.0,823.0,1006.0,957.0,11247.0,1102.0,115.07142857142857,1382.8809523809523,816.8452380952381,55.904761904761905,12796.0,19.142857142857142,576.3571428571429,2018.8095238095239,0.15,0.44,4.5,7.88,29.05,18.47,17.7,2087,9.35,5.35,8.38,3.34,0.7,8.79,5.36,17.69,11.71,6.06,30.3,9.98,18.94,87.89,8.61,0.33,7.48,9.43,6.43,7.86
1488.0,1.8024444444444445,2853.0,3410.0,1.1707222222222222,8355.0,3521.0,3390.0,5452.0,59.0,3612.0,1540.0,1613.0,624.0,137.0,12426.0,4903.0,8076,5306,5753,2208,1.0057965843544738,2163.0,1761.0,3693.0,1681.0,22659.0,3586.0,115.15333333333332,2165.811111111111,629.5073333333333,395.73333333333335,28476.0,85.55555555555556,3959.4,2018.8666666666666,0.3,1.39,13.9,7.75,18.63,20.2,28.36,2088,12.68,5.41,5.66,2.19,0.48,17.22,5.23,12.36,10.02,11.97,29.34,11.9,19.15,79.57,12.59,0.21,5.9,7.6,6.18,12.97
653.0,1.8024444444444445,899.0,2974.0,1.1707222222222222,3720.0,846.0,1173.0,1644.0,33.0,1878.0,619.0,402.0,87.0,17.0,5998.0,2990.0,3477,2092,3185,613,1.0057965843544738,987.0,837.0,1842.0,536.0,8893.0,1911.0,115.15333333333332,1155.2333333333333,583.5666666666667,312.53333333333336,11914.0,43.82222222222222,3132.866666666667,2018.8666666666666,0.37,2.62,26.3,5.15,17.56,26.73,29.18,2089,15.76,5.2,3.37,0.73,0.14,25.1,5.48,7.1,7.55,24.96,31.22,9.85,13.8,74.64,16.04,0.28,4.5,8.28,7.03,15.46
853.0,1.8024444444444445,984.0,2740.0,1.1707222222222222,4162.0,1153.0,1573.0,2252.0,23.0,2078.0,746.0,625.0,138.0,31.0,6748.0,3130.0,3983,2624,3339,779,1.0057965843544738,1242.0,954.0,1946.0,761.0,10536.0,2103.0,115.15333333333332,1379.6,639.6666666666666,244.93333333333334,13726.0,41.044444444444444,2616.733333333333,2018.8666666666666,0.3,1.78,19.06,5.68,19.12,24.33,29.02,2090,15.14,5.43,4.55,1.01,0.23,22.8,6.21,8.4,7.17,19.96,30.32,11.46,16.41,76.76,15.32,0.17,5.54,9.05,6.95,14.18
475.0,1.8119166666666668,858.0,449.0,1.1738125,2310.0,1338.0,806.0,908.0,29.0,591.0,387.0,637.0,261.0,55.0,2450.0,526.0,1698,1587,1248,556,1.0082629606774716,529.0,543.0,747.0,398.0,6140.0,712.0,115.1,2072.6,1101.125,36.175,7137.0,16.25,331.375,2018.85,0.23,0.51,4.64,7.79,22.24,17.49,23.79,2092,8.28,5.42,8.93,3.66,0.77,7.37,6.66,18.75,12.02,6.29,32.37,11.29,12.72,86.03,9.98,0.41,5.58,7.41,7.61,10.47
1662.0,1.8024444444444445,2273.0,2485.0,1.1707222222222222,7402.0,3633.0,2341.0,3077.0,78.0,2289.0,1362.0,1731.0,631.0,108.0,8794.0,2668.0,4756,5222,4764,1560,1.0057965843544738,1513.0,1681.0,2607.0,1150.0,19001.0,2558.0,115.15333333333332,1667.9333333333334,644.7333333333333,218.8,22872.0,59.333333333333336,2166.4666666666667,2018.8666666666666,0.26,0.96,9.47,6.82,22.83,20.83,20.79,2093,10.01,5.95,7.57,2.76,0.47,11.66,7.27,15.88,9.94,10.86,32.36,10.24,13.45,83.08,11.18,0.34,5.03,6.62,7.35,11.4
404.0,1.8024444444444445,450.0,1030.0,1.1707222222222222,1800.0,626.0,647.0,876.0,20.0,834.0,347.0,338.0,93.0,11.0,2538.0,912.0,1572,1174,1430,310,1.0057965843544738,330.0,377.0,799.0,295.0,4738.0,748.0,115.15333333333332,1365.6333333333334,741.9333333333333,88.0,5841.0,17.377777777777776,867.6666666666666,2018.8666666666666,0.3,1.51,14.85,5.31,20.1,24.48,26.91,2094,14.28,5.94,5.79,1.59,0.19,15.61,6.92,10.72,7.7,17.63,30.82,11.08,15.0,81.12,12.81,0.34,5.05,5.65,6.45,13.68
855.0,1.8024444444444445,1353.0,3831.0,1.1707222222222222,4754.0,1199.0,1542.0,2322.0,70.0,2385.0,725.0,629.0,195.0,27.0,7506.0,3539.0,4365,3156,3846,887,1.0057965843544738,821.0,963.0,3587.0,708.0,10791.0,3559.0,115.15333333333332,1718.1333333333334,755.7,405.2,15863.0,54.22222222222222,3707.0666666666666,2018.8666666666666,0.34,2.55,23.37,5.59,19.9,24.25,27.52,2095,15.03,4.57,3.97,1.23,0.17,22.31,5.39,7.56,8.53,24.15,29.97,9.72,14.64,68.03,22.44,0.44,4.46,5.18,6.07,22.61
1029.0,1.8024444444444445,1344.0,2790.0,1.1707222222222222,4775.0,1840.0,1380.0,1492.0,75.0,1849.0,800.0,855.0,306.0,70.0,6140.0,2270.0,3122,3136,3752,753,1.0057965843544738,802.0,821.0,1833.0,601.0,11627.0,1897.0,115.15333333333332,1539.7888888888888,641.8666666666667,232.66666666666666,14656.0,45.022222222222226,2216.5333333333333,2018.8666666666666,0.31,1.59,15.12,5.14,21.4,25.6,21.3,2096,12.62,5.46,5.83,2.09,0.48,15.49,7.02,12.55,9.17,19.04,32.58,9.42,10.18,79.33,12.94,0.51,4.1,5.47,5.6,12.51
938.0,1.8024444444444445,1862.0,1816.0,1.1707222222222222,4585.0,2183.0,1726.0,2409.0,95.0,1646.0,900.0,1090.0,427.0,107.0,5794.0,1617.0,2449,4120,3791,1006,1.0057965843544738,804.0,709.0,1095.0,902.0,13312.0,1230.0,115.15333333333332,1404.2222222222222,636.6666666666666,125.8,15531.0,33.75555555555555,1235.2,2018.8666666666666,0.22,0.81,7.95,6.48,26.53,24.41,15.77,2097,10.6,5.79,7.02,2.75,0.69,10.41,6.04,14.06,11.99,11.69,29.52,11.11,15.51,85.71,7.92,0.61,5.81,5.18,4.57,7.05
