postcode,LGA,mean_price 2020 Q1,mean_price 2020 Q2,mean_price 2020 Q3,mean_price 2020 Q4,mean_price 2021 Q1,median_price 2020 Q1,median_price 2020 Q2,median_price 2020 Q3,median_price 2020 Q4,median_price 2021 Q1,median_rent_newb 2020 Q1,median_rent_newb 2020 Q2,median_rent_newb 2020 Q3,median_rent_newb 2020 Q4,median_rent_newb 2021 Q1,new_bonds_no 2020 Q1,new_bonds_no 2020 Q2,new_bonds_no 2020 Q3,new_bonds_no 2020 Q4,new_bonds_no 2021 Q1,sales_no 2020 Q1,sales_no 2020 Q2,sales_no 2020 Q3,sales_no 2020 Q4,sales_no 2021 Q1,total_bonds_no 2020 Q1,total_bonds_no 2020 Q2,total_bonds_no 2020 Q3,total_bonds_no 2020 Q4,total_bonds_no 2021 Q1,hhold_count_2016,hhold_count_2021,hhold_count_delta,Births_16_21,Deaths_16_21,  Natural change,  Net Migration (all sources),population_2021,population_2016,pop_delta,Adult,Child,MiddleAge,Senior,Youth,INCP_LOW,INCP_MID,INCP_HIGH,INCP_NEG_NIL,CPRF_2,CPRF_3,CPRF_4,CPRF_5,CPRF_6+,CPRF_na,CPRF_TOTAL_FAM_NO,10yBonds% 2020 Q1,10yBonds% 2020 Q2,10yBonds% 2020 Q3,10yBonds% 2020 Q4,10yBonds% 2021 Q1,2yBonds% 2020 Q1,2yBonds% 2020 Q2,2yBonds% 2020 Q3,2yBonds% 2020 Q4,2yBonds% 2021 Q1,Rate 2020 Q1,Rate 2020 Q2,Rate 2020 Q3,Rate 2020 Q4,Rate 2021 Q1,constr_index 2020 Q1,constr_index 2020 Q2,constr_index 2020 Q3,constr_index 2020 Q4,constr_index 2021 Q1
2680,GRIFFITH,379.0,389.0,395.0,439.0,430.0,356.0,400.0,385.0,417.0,430.0,340.0,350.0,350.0,360.0,350.0,188.0,145.0,181.0,136.0,146.0,60.0,61.0,82.0,77.0,70.0,2107.0,2111.0,2162.0,2176.0,2141.0,9998,10470,472,1904.0,1059.0,845.0,-140.0,27061.0,26356.0,705.0,351,-66,86,465,-129,8360,5278,1329,1384,2622.0,1162.0,1259.0,613.0,251.0,3435.0,9331.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2681,CARRATHOOL,705.0,725.0,724.0,733.0,760.5,705.0,725.0,724.0,733.0,760.5,450.0,450.0,310.0,450.0,450.0,5.0,5.0,20.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,77.0,74.0,87.0,86.0,84.0,1153,1189,36,130.0,107.0,23.0,-62.0,2754.0,2793.0,-39.0,-13,-67,-2,91,-48,629,402,74,88,210.0,89.0,76.0,56.0,16.0,240.0,685.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2681,GRIFFITH,705.0,725.0,724.0,733.0,760.5,705.0,725.0,724.0,733.0,760.5,450.0,450.0,310.0,450.0,450.0,5.0,5.0,20.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,77.0,74.0,87.0,86.0,84.0,9998,10470,472,1904.0,1059.0,845.0,-140.0,27061.0,26356.0,705.0,351,-66,86,465,-129,629,402,74,88,210.0,89.0,76.0,56.0,16.0,240.0,685.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2701,COOLAMON,705.0,725.0,341.0,329.0,760.5,705.0,725.0,325.0,345.0,760.5,250.0,450.0,283.0,450.0,450.0,20.0,5.0,20.0,5.0,5.0,5.0,5.0,20.0,20.0,5.0,101.0,105.0,108.0,107.0,107.0,1766,1829,63,221.0,227.0,-6.0,35.0,4418.0,4390.0,28.0,23,-102,39,54,14,812,525,140,131,289.0,121.0,100.0,61.0,40.0,309.0,913.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2671,BLAND,280.0,249.0,248.0,238.0,310.0,290.0,255.0,261.0,213.0,320.0,220.0,253.0,260.0,280.0,270.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,255.0,270.0,276.0,271.0,275.0,2540,2626,86,357.0,314.0,43.0,69.0,6136.0,6024.0,112.0,45,-52,-21,109,32,1505,756,270,225,573.0,169.0,125.0,97.0,55.0,775.0,1792.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2671,LACHLAN,280.0,249.0,248.0,238.0,310.0,290.0,255.0,261.0,213.0,320.0,220.0,253.0,260.0,280.0,270.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,255.0,270.0,276.0,271.0,275.0,2681,2687,6,497.0,313.0,184.0,-254.0,6286.0,6356.0,-70.0,37,-51,-46,67,-76,1505,756,270,225,573.0,169.0,125.0,97.0,55.0,775.0,1792.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2671,FORBES,280.0,249.0,248.0,238.0,310.0,290.0,255.0,261.0,213.0,320.0,220.0,253.0,260.0,280.0,270.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,255.0,270.0,276.0,271.0,275.0,3998,4130,132,591.0,502.0,89.0,61.0,9967.0,9817.0,150.0,115,-26,-46,165,-61,1505,756,270,225,573.0,169.0,125.0,97.0,55.0,775.0,1792.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2877,LACHLAN,705.0,725.0,221.0,197.0,212.0,705.0,725.0,195.0,220.0,195.0,250.0,245.0,250.0,450.0,220.0,20.0,20.0,20.0,5.0,20.0,5.0,5.0,20.0,20.0,20.0,200.0,199.0,211.0,203.0,204.0,2681,2687,6,497.0,313.0,184.0,-254.0,6286.0,6356.0,-70.0,37,-51,-46,67,-76,1514,708,192,202,462.0,198.0,169.0,85.0,45.0,690.0,1652.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2877,FORBES,705.0,725.0,221.0,197.0,212.0,705.0,725.0,195.0,220.0,195.0,250.0,245.0,250.0,450.0,220.0,20.0,20.0,20.0,5.0,20.0,5.0,5.0,20.0,20.0,20.0,200.0,199.0,211.0,203.0,204.0,3998,4130,132,591.0,502.0,89.0,61.0,9967.0,9817.0,150.0,115,-26,-46,165,-61,1514,708,192,202,462.0,198.0,169.0,85.0,45.0,690.0,1652.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2877,BOGAN,705.0,725.0,221.0,197.0,212.0,705.0,725.0,195.0,220.0,195.0,250.0,245.0,250.0,450.0,220.0,20.0,20.0,20.0,5.0,20.0,5.0,5.0,20.0,20.0,20.0,200.0,199.0,211.0,203.0,204.0,1154,1162,8,215.0,125.0,90.0,-167.0,2687.0,2764.0,-77.0,-21,-42,33,18,-64,1514,708,192,202,462.0,198.0,169.0,85.0,45.0,690.0,1652.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2877,COBAR,705.0,725.0,221.0,197.0,212.0,705.0,725.0,195.0,220.0,195.0,250.0,245.0,250.0,450.0,220.0,20.0,20.0,20.0,5.0,20.0,5.0,5.0,20.0,20.0,20.0,200.0,199.0,211.0,203.0,204.0,2035,2071,36,384.0,177.0,207.0,-253.0,4729.0,4775.0,-46.0,-59,-47,-21,164,-82,1514,708,192,202,462.0,198.0,169.0,85.0,45.0,690.0,1652.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2870,FORBES,348.0,294.0,326.0,348.0,318.0,350.0,283.0,315.0,336.0,275.0,300.0,300.0,310.0,300.0,320.0,109.0,99.0,100.0,103.0,101.0,36.0,33.0,55.0,64.0,69.0,988.0,974.0,982.0,989.0,987.0,3998,4130,132,591.0,502.0,89.0,61.0,9967.0,9817.0,150.0,115,-26,-46,165,-61,4618,2282,772,716,1482.0,584.0,527.0,290.0,146.0,2027.0,5047.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2870,CABONNE,348.0,294.0,326.0,348.0,318.0,350.0,283.0,315.0,336.0,275.0,300.0,300.0,310.0,300.0,320.0,109.0,99.0,100.0,103.0,101.0,36.0,33.0,55.0,64.0,69.0,988.0,974.0,982.0,989.0,987.0,5177,5357,180,747.0,647.0,100.0,77.0,13754.0,13577.0,177.0,-60,-114,106,243,6,4618,2282,772,716,1482.0,584.0,527.0,290.0,146.0,2027.0,5047.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2870,PARKES,348.0,294.0,326.0,348.0,318.0,350.0,283.0,315.0,336.0,275.0,300.0,300.0,310.0,300.0,320.0,109.0,99.0,100.0,103.0,101.0,36.0,33.0,55.0,64.0,69.0,988.0,974.0,982.0,989.0,987.0,6144,6361,217,894.0,719.0,176.0,-63.0,15036.0,14924.0,112.0,210,-126,-91,289,-170,4618,2282,772,716,1482.0,584.0,527.0,290.0,146.0,2027.0,5047.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2731,MURRAY RIVER,509.0,503.0,487.0,477.0,530.0,498.0,455.0,460.0,445.0,488.0,368.0,360.0,360.0,340.0,370.0,42.0,43.0,51.0,43.0,47.0,20.0,20.0,20.0,56.0,42.0,473.0,475.0,481.0,480.0,476.0,5142,5224,82,624.0,688.0,-64.0,210.0,12018.0,11872.0,146.0,-3,11,-184,286,33,2696,1348,373,323,966.0,281.0,299.0,138.0,36.0,1051.0,2773.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2732,MURRAY RIVER,705.0,725.0,724.0,311.0,367.0,705.0,725.0,724.0,293.0,301.0,450.0,185.0,255.0,450.0,450.0,5.0,20.0,20.0,5.0,5.0,5.0,5.0,5.0,20.0,20.0,106.0,108.0,110.0,116.0,113.0,5142,5224,82,624.0,688.0,-64.0,210.0,12018.0,11872.0,146.0,-3,11,-184,286,33,849,309,88,92,289.0,61.0,54.0,23.0,12.0,404.0,850.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2749,PENRITH,663.0,693.0,710.0,760.0,804.0,653.0,643.0,645.0,725.0,767.0,440.0,445.0,460.0,450.0,460.0,75.0,64.0,86.0,69.0,67.0,42.0,48.0,57.0,55.0,66.0,942.0,941.0,966.0,967.0,974.0,69299,80548,11249,17853.0,4445.0,13408.0,15284.0,230289.0,201597.0,28692.0,9887,6885,4626,6771,524,4962,4476,1433,1201,1730.0,1098.0,1120.0,439.0,233.0,1528.0,6144.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2750,PENRITH,590.0,695.0,663.0,617.0,639.0,601.0,675.0,643.0,613.0,601.0,390.0,390.0,395.0,408.0,400.0,753.0,626.0,679.0,596.0,681.0,191.0,163.0,223.0,256.0,292.0,6258.0,6390.0,6636.0,6733.0,6815.0,69299,80548,11249,17853.0,4445.0,13408.0,15284.0,230289.0,201597.0,28692.0,9887,6885,4626,6771,524,15425,11285,3548,2942,5428.0,2683.0,2435.0,948.0,383.0,6713.0,18590.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2750,BLUE MOUNTAINS,590.0,695.0,663.0,617.0,639.0,601.0,675.0,643.0,613.0,601.0,390.0,390.0,395.0,408.0,400.0,753.0,626.0,679.0,596.0,681.0,191.0,163.0,223.0,256.0,292.0,6258.0,6390.0,6636.0,6733.0,6815.0,30494,31272,778,4164.0,2675.0,1489.0,-1725.0,78598.0,78835.0,-237.0,-952,-730,-813,2821,-561,15425,11285,3548,2942,5428.0,2683.0,2435.0,948.0,383.0,6713.0,18590.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2759,PENRITH,719.0,693.0,702.0,726.0,794.0,724.0,697.0,691.0,711.0,800.0,440.0,440.0,450.0,460.0,455.0,129.0,118.0,131.0,123.0,102.0,54.0,47.0,68.0,73.0,59.0,1462.0,1480.0,1519.0,1560.0,1557.0,69299,80548,11249,17853.0,4445.0,13408.0,15284.0,230289.0,201597.0,28692.0,9887,6885,4626,6771,524,8053,7522,1796,2244,2561.0,1794.0,1890.0,748.0,323.0,1932.0,9255.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2773,BLUE MOUNTAINS,705.0,1050.0,1070.0,1051.0,1177.0,705.0,973.0,963.0,980.0,1171.0,500.0,490.0,515.0,550.0,550.0,20.0,20.0,20.0,20.0,20.0,5.0,20.0,20.0,20.0,20.0,246.0,248.0,258.0,251.0,250.0,30494,31272,778,4164.0,2675.0,1489.0,-1725.0,78598.0,78835.0,-237.0,-952,-730,-813,2821,-561,1809,1387,972,382,704.0,310.0,395.0,185.0,52.0,593.0,2237.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2774,BLUE MOUNTAINS,761.0,791.0,741.0,750.0,889.0,720.0,770.0,710.0,731.0,873.0,460.0,480.0,495.0,480.0,500.0,56.0,38.0,41.0,35.0,42.0,37.0,36.0,47.0,57.0,40.0,565.0,565.0,572.0,561.0,557.0,30494,31272,778,4164.0,2675.0,1489.0,-1725.0,78598.0,78835.0,-237.0,-952,-730,-813,2821,-561,4089,3193,1682,805,1601.0,835.0,844.0,339.0,119.0,1167.0,4900.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2776,BLUE MOUNTAINS,705.0,725.0,718.0,788.0,759.0,705.0,725.0,686.0,723.0,763.0,450.0,468.0,490.0,490.0,443.0,20.0,20.0,20.0,20.0,20.0,5.0,5.0,20.0,20.0,20.0,177.0,176.0,181.0,175.0,172.0,30494,31272,778,4164.0,2675.0,1489.0,-1725.0,78598.0,78835.0,-237.0,-952,-730,-813,2821,-561,1276,1044,457,255,519.0,254.0,247.0,112.0,35.0,395.0,1555.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2777,BLUE MOUNTAINS,703.0,695.0,755.0,783.0,789.0,669.0,663.0,711.0,750.0,742.0,460.0,450.0,450.0,460.0,490.0,85.0,59.0,71.0,50.0,69.0,50.0,52.0,77.0,63.0,51.0,839.0,840.0,856.0,854.0,856.0,30494,31272,778,4164.0,2675.0,1489.0,-1725.0,78598.0,78835.0,-237.0,-952,-730,-813,2821,-561,5940,4120,2101,1123,2218.0,1021.0,1031.0,475.0,161.0,1931.0,6833.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2778,BLUE MOUNTAINS,705.0,725.0,724.0,729.0,760.5,705.0,725.0,724.0,711.0,760.5,450.0,450.0,450.0,450.0,450.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,20.0,5.0,78.0,75.0,77.0,77.0,82.0,30494,31272,778,4164.0,2675.0,1489.0,-1725.0,78598.0,78835.0,-237.0,-952,-730,-813,2821,-561,842,572,270,194,336.0,147.0,139.0,61.0,16.0,283.0,977.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2779,BLUE MOUNTAINS,621.0,581.0,584.0,673.0,707.0,620.0,575.0,595.0,620.0,667.0,440.0,450.0,425.0,450.0,450.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,31.0,20.0,249.0,247.0,249.0,247.0,243.0,30494,31272,778,4164.0,2675.0,1489.0,-1725.0,78598.0,78835.0,-237.0,-952,-730,-813,2821,-561,1730,1136,426,345,566.0,305.0,296.0,138.0,53.0,626.0,1983.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2780,BLUE MOUNTAINS,662.0,662.0,734.0,687.0,831.0,650.0,630.0,670.0,650.0,779.0,410.0,405.0,428.0,410.0,440.0,117.0,126.0,148.0,126.0,127.0,59.0,47.0,79.0,110.0,84.0,1459.0,1479.0,1522.0,1534.0,1537.0,30494,31272,778,4164.0,2675.0,1489.0,-1725.0,78598.0,78835.0,-237.0,-952,-730,-813,2821,-561,5724,2664,930,904,1800.0,651.0,462.0,173.0,70.0,3088.0,6242.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2782,BLUE MOUNTAINS,735.0,773.0,723.0,855.0,954.0,670.0,643.0,675.0,860.0,902.0,430.0,500.0,450.0,465.0,500.0,20.0,20.0,31.0,39.0,20.0,20.0,20.0,51.0,54.0,45.0,402.0,410.0,414.0,424.0,413.0,30494,31272,778,4164.0,2675.0,1489.0,-1725.0,78598.0,78835.0,-237.0,-952,-730,-813,2821,-561,2330,1246,612,377,897.0,323.0,275.0,109.0,44.0,1007.0,2650.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2783,BLUE MOUNTAINS,705.0,725.0,610.0,614.0,714.0,705.0,725.0,588.0,568.0,690.0,410.0,425.0,450.0,420.0,450.0,20.0,20.0,5.0,20.0,20.0,5.0,5.0,20.0,20.0,20.0,187.0,193.0,192.0,189.0,189.0,30494,31272,778,4164.0,2675.0,1489.0,-1725.0,78598.0,78835.0,-237.0,-952,-730,-813,2821,-561,995,602,207,169,315.0,157.0,134.0,50.0,26.0,443.0,1119.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2784,BLUE MOUNTAINS,705.0,725.0,724.0,733.0,550.0,705.0,725.0,724.0,733.0,558.0,450.0,450.0,450.0,450.0,450.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,20.0,67.0,65.0,68.0,69.0,69.0,30494,31272,778,4164.0,2675.0,1489.0,-1725.0,78598.0,78835.0,-237.0,-952,-730,-813,2821,-561,457,278,98,93,162.0,78.0,58.0,22.0,14.0,183.0,517.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2800,BLAYNEY,468.0,460.0,517.0,546.0,596.0,441.0,430.0,479.0,505.0,530.0,350.0,350.0,370.0,390.0,400.0,469.0,446.0,456.0,429.0,461.0,170.0,170.0,289.0,319.0,236.0,4549.0,4627.0,4704.0,4718.0,4712.0,2937,3060,123,394.0,337.0,57.0,21.0,7421.0,7343.0,78.0,10,-118,-6,196,-2,15803,9718,3966,2691,5449.0,2327.0,2230.0,1069.0,408.0,6899.0,18386.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2800,CABONNE,468.0,460.0,517.0,546.0,596.0,441.0,430.0,479.0,505.0,530.0,350.0,350.0,370.0,390.0,400.0,469.0,446.0,456.0,429.0,461.0,170.0,170.0,289.0,319.0,236.0,4549.0,4627.0,4704.0,4718.0,4712.0,5177,5357,180,747.0,647.0,100.0,77.0,13754.0,13577.0,177.0,-60,-114,106,243,6,15803,9718,3966,2691,5449.0,2327.0,2230.0,1069.0,408.0,6899.0,18386.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2800,DUBBO REGIONAL,468.0,460.0,517.0,546.0,596.0,441.0,430.0,479.0,505.0,530.0,350.0,350.0,370.0,390.0,400.0,469.0,446.0,456.0,429.0,461.0,170.0,170.0,289.0,319.0,236.0,4549.0,4627.0,4704.0,4718.0,4712.0,19953,21073,1120,3707.0,2101.0,1606.0,713.0,53724.0,51404.0,2320.0,1197,282,62,839,-61,15803,9718,3966,2691,5449.0,2327.0,2230.0,1069.0,408.0,6899.0,18386.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2800,ORANGE,468.0,460.0,517.0,546.0,596.0,441.0,430.0,479.0,505.0,530.0,350.0,350.0,370.0,390.0,400.0,469.0,446.0,456.0,429.0,461.0,170.0,170.0,289.0,319.0,236.0,4549.0,4627.0,4704.0,4718.0,4712.0,16368,17700,1332,3047.0,1724.0,1323.0,1337.0,43870.0,41210.0,2660.0,756,435,572,990,-93,15803,9718,3966,2691,5449.0,2327.0,2230.0,1069.0,408.0,6899.0,18386.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2866,CABONNE,705.0,383.0,371.0,322.0,760.5,705.0,415.0,340.0,304.0,760.5,310.0,265.0,300.0,305.0,315.0,20.0,20.0,20.0,20.0,20.0,5.0,20.0,20.0,20.0,5.0,151.0,153.0,155.0,157.0,161.0,5177,5357,180,747.0,647.0,100.0,77.0,13754.0,13577.0,177.0,-60,-114,106,243,6,1161,586,191,198,374.0,133.0,160.0,99.0,33.0,437.0,1237.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2866,DUBBO REGIONAL,705.0,383.0,371.0,322.0,760.5,705.0,415.0,340.0,304.0,760.5,310.0,265.0,300.0,305.0,315.0,20.0,20.0,20.0,20.0,20.0,5.0,20.0,20.0,20.0,5.0,151.0,153.0,155.0,157.0,161.0,19953,21073,1120,3707.0,2101.0,1606.0,713.0,53724.0,51404.0,2320.0,1197,282,62,839,-61,1161,586,191,198,374.0,133.0,160.0,99.0,33.0,437.0,1237.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2820,DUBBO REGIONAL,183.0,189.0,179.0,212.0,200.0,168.0,160.0,171.0,205.0,176.0,280.0,280.0,300.0,265.0,310.0,62.0,82.0,83.0,46.0,70.0,20.0,33.0,32.0,62.0,48.0,521.0,559.0,569.0,563.0,562.0,19953,21073,1120,3707.0,2101.0,1606.0,713.0,53724.0,51404.0,2320.0,1197,282,62,839,-61,2911,1011,288,313,828.0,329.0,255.0,132.0,60.0,1282.0,2889.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
